symmetric_ratio,mean_asymmetry,max_asymmetry,instance_type,mutation_type,city_size,distribution,generation_type,range,iteration,generation,optimal_cost
1.0,0.0,0.0,hardest,swap,20,lognormal,euclidean,2.6,90163,13,252.0
1.0,0.0,0.0,hardest,swap,20,lognormal,euclidean,2.6,178318,22,253.0
1.0,0.0,0.0,initial,inplace,30,lognormal,euclidean,0.6,0,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,0.6,0,0,
1.0,0.0,0.0,initial,swap,30,lognormal,euclidean,3.4,0,0,
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,3.4,0,0,
1.0,0.0,0.0,initial,scramble,20,lognormal,euclidean,3.8,0,0,
1.0,0.0,0.0,hardest,scramble,20,lognormal,euclidean,3.8,0,0,
1.0,0.0,0.0,initial,inplace,30,lognormal,euclidean,1.2,11966635,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,1.2,0,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,1.2,11966635,1,361.0
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,1.2,11966643,2,361.0
1.0,0.0,0.0,initial,inplace,20,lognormal,euclidean,4.6,330347,0,
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.6,0,0,
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.6,330347,1,300.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.6,357817,2,301.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.6,402172,15,301.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.6,513762,30,301.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.6,532565,31,301.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.6,1048814,32,301.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.6,1336544,47,301.0
1.0,0.0,0.0,initial,scramble,30,lognormal,euclidean,4.4,0,0,
1.0,0.0,0.0,hardest,scramble,30,lognormal,euclidean,4.4,0,0,
1.0,0.0,0.0,initial,swap,30,lognormal,euclidean,4.2,0,0,
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,4.2,0,0,
1.0,0.0,0.0,initial,scramble,20,lognormal,euclidean,3.2,0,0,
1.0,0.0,0.0,hardest,scramble,20,lognormal,euclidean,3.2,0,0,
1.0,0.0,0.0,initial,swap,30,lognormal,euclidean,0.4,745,0,
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,0,0,
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,745,1,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,4561,5,157.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,29312,30,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,30520,38,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,36429,46,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,59933,50,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,59963,58,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,400227,70,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,415041,74,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,1171265,83,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,2633154,108,158.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,0.4,5391417,109,158.0
1.0,0.0,0.0,initial,inplace,20,lognormal,euclidean,4.2,1932339,0,
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,0,0,
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1932339,1,362.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1938723,4,362.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1939549,15,362.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1963095,16,362.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1966023,24,362.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1968792,25,362.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1971046,30,362.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1971220,34,362.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,4.2,1972029,42,362.0
1.0,0.0,0.0,initial,inplace,30,lognormal,euclidean,1.8,0,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,1.8,0,0,
1.0,0.0,0.0,initial,inplace,30,lognormal,euclidean,3.6,0,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,3.6,0,0,
1.0,0.0,0.0,initial,inplace,30,lognormal,euclidean,1.6,2631769,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,1.6,0,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,1.6,2631769,1,378.0
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,1.6,2631771,2,378.0
1.0,0.0,0.0,initial,inplace,20,lognormal,euclidean,0.2,63739,0,
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,0,0,
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,63739,1,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,73179,2,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,110357,4,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,114747,16,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,164042,22,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,234833,25,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,270558,35,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,377802,41,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,450786,43,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,495496,47,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,495798,49,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,499792,70,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,815580,77,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,1017158,79,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,1524364,81,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,1651507,94,23.0
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,0.2,1770862,127,23.0
1.0,0.0,0.0,initial,inplace,30,lognormal,euclidean,4.4,0,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,4.4,0,0,
1.0,0.0,0.0,initial,swap,30,lognormal,euclidean,1.4,1288679,0,
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,1.4,0,0,
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,1.4,1288679,1,385.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,1.4,2199219,3,384.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,1.4,4523493,5,384.0
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,1.4,4876539,7,384.0
1.0,0.0,0.0,initial,swap,20,lognormal,euclidean,0.2,2502620,0,
1.0,0.0,0.0,hardest,swap,20,lognormal,euclidean,0.2,0,0,
1.0,0.0,0.0,hardest,swap,20,lognormal,euclidean,0.2,2502620,1,20.0
1.0,0.0,0.0,initial,scramble,30,lognormal,euclidean,1.8,0,0,
1.0,0.0,0.0,hardest,scramble,30,lognormal,euclidean,1.8,0,0,
1.0,0.0,0.0,initial,inplace,20,lognormal,euclidean,3.4,0,0,
1.0,0.0,0.0,hardest,inplace,20,lognormal,euclidean,3.4,0,0,
1.0,0.0,0.0,initial,inplace,30,lognormal,euclidean,4.2,8153049,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,4.2,0,0,
1.0,0.0,0.0,hardest,inplace,30,lognormal,euclidean,4.2,8153049,1,552.0
1.0,0.0,0.0,initial,swap,30,lognormal,euclidean,5.0,0,0,
1.0,0.0,0.0,hardest,swap,30,lognormal,euclidean,5.0,0,0,
1.0,0.0,0.0,initial,inplace,30,uniform,euclidean,55.0,10680,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,0,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,10680,1,661.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,17793,4,661.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,21336,9,662.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,52282,10,660.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,60623,19,662.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,87705,21,656.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,87732,23,656.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,135219,24,649.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,136190,35,649.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,136194,38,649.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,182986,42,650.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,195828,43,634.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,195837,45,634.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,196591,54,634.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,211056,63,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,211183,70,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,211207,102,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,222601,103,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,222633,107,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,231439,109,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,251806,113,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,252364,115,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,252727,118,611.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,287292,119,609.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,287295,127,609.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,287416,128,609.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,287443,150,609.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,287448,151,609.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,55.0,288392,161,609.0
1.0,0.0,0.0,initial,inplace,30,uniform,euclidean,100.0,89837,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,0,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,89837,1,1218.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,214377,2,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,215852,9,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,215969,35,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,221365,70,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,224166,71,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,233654,76,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,234338,93,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,275313,94,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,275905,101,1186.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,320098,104,1181.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,321021,105,1181.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,616731,107,1147.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,616926,111,1147.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,616982,115,1147.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,616987,121,1147.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,617206,128,1147.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,100.0,617207,129,1147.0
1.0,0.0,0.0,initial,inplace,30,uniform,euclidean,90.0,32553,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,0,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,32553,1,1117.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,79984,3,1120.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,81440,16,1120.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,82908,22,1121.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,95398,26,1121.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,95523,29,1121.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,98984,30,1121.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,105514,31,1121.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,106210,46,1110.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,106214,70,1110.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,107605,117,1078.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,107606,119,1078.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,112229,124,1053.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,131943,160,1053.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,131979,178,1053.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,158871,181,1037.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,158873,191,1037.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,158875,195,1037.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,158940,203,1037.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,165818,204,1036.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,168028,205,1063.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,190909,216,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,191187,227,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,193887,230,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,193903,231,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,193914,233,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,194863,236,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,194865,247,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,194872,254,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,208168,255,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,208170,275,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,208197,277,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,208200,278,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,208201,291,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,218777,297,1064.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,90.0,218779,300,1064.0
1.0,0.0,0.0,initial,inplace,30,uniform,euclidean,40.0,24657,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,0,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,24657,1,547.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,24659,3,547.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,24702,4,547.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,36620,5,534.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,66788,6,534.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,69230,7,534.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,71457,10,534.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,127854,43,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,128433,62,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,251962,67,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,252008,85,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,252009,90,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,282190,92,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,282517,104,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,282528,108,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,282529,121,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,346813,129,526.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,40.0,347955,163,526.0
1.0,0.0,0.0,initial,inplace,30,uniform,euclidean,70.0,103482,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,0,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,103482,1,878.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,107450,11,878.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,111337,27,863.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,114306,28,863.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,123848,31,863.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,227652,46,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,227653,47,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,227809,57,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,240424,71,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,240454,77,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,240460,79,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,240463,80,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,240464,83,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,240466,87,839.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,265250,96,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,265268,98,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,265453,103,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,265549,108,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,265568,118,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,270461,120,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,280827,121,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,280829,131,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,340423,133,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,340635,140,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,344210,143,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,344213,146,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,344227,152,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,344252,154,840.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,70.0,344486,155,840.0
1.0,0.0,0.0,initial,inplace,30,uniform,euclidean,30.0,145,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,0,0,
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,145,1,425.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,1534,2,420.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,1688,9,420.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,2772,10,419.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,3108,17,418.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,6545,20,412.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,7266,30,406.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,10646,35,397.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,10687,49,397.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,13290,50,390.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,20594,55,390.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,20595,57,390.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,21562,58,390.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,23415,66,390.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,24001,71,379.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,32700,75,378.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,41481,79,370.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,71879,81,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,87149,82,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,87257,83,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,87271,86,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,87272,90,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,87609,96,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,88247,99,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,88261,103,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,88264,114,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,94458,115,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,94516,116,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,94517,117,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,94589,125,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,94590,127,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,95542,128,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,95556,136,359.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,96517,138,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,121583,140,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,121638,141,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,126194,142,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,126201,144,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,126255,146,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,126261,149,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,167867,151,363.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,168224,153,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,168225,168,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,168229,173,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,168235,178,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,168450,179,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,168454,180,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,185186,185,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,185258,196,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,233069,198,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,233588,199,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,234270,208,368.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,261668,212,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,261689,214,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,262356,217,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,262588,224,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,263020,228,364.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,324989,235,361.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,324991,239,361.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,360654,241,370.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,361778,243,370.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,376475,249,370.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,379235,258,370.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,379634,260,370.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,382528,262,370.0
1.0,0.0,0.0,hardest,inplace,30,uniform,euclidean,30.0,382537,265,370.0
1.0,0.0,0.0,initial,swap,30,uniform,euclidean,70.0,69117,0,
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,0,0,
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,69117,1,892.0
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,95924,2,892.0
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,108781,4,892.0
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,112381,5,892.0
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,124013,14,892.0
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,125011,15,892.0
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,125240,25,892.0
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,125632,26,892.0
1.0,0.0,0.0,hardest,swap,30,uniform,euclidean,70.0,125852,30,892.0
