Generation,Iterations,Configuration
728,266,uniform_euclidean_wouter_20
729,266,uniform_euclidean_wouter_20
730,266,uniform_euclidean_wouter_20
731,420,uniform_euclidean_wouter_20
732,420,uniform_euclidean_wouter_20
733,537,uniform_euclidean_wouter_20
734,201,uniform_euclidean_wouter_20
735,247,uniform_euclidean_wouter_20
736,247,uniform_euclidean_wouter_20
737,214,uniform_euclidean_wouter_20
738,214,uniform_euclidean_wouter_20
739,214,uniform_euclidean_wouter_20
740,214,uniform_euclidean_wouter_20
741,185,uniform_euclidean_wouter_20
742,213,uniform_euclidean_wouter_20
743,168,uniform_euclidean_wouter_20
744,168,uniform_euclidean_wouter_20
745,168,uniform_euclidean_wouter_20
746,168,uniform_euclidean_wouter_20
747,168,uniform_euclidean_wouter_20
748,168,uniform_euclidean_wouter_20
749,168,uniform_euclidean_wouter_20
750,179,uniform_euclidean_wouter_20
751,166,uniform_euclidean_wouter_20
752,500,uniform_euclidean_wouter_20
753,499,uniform_euclidean_wouter_20
754,546,uniform_euclidean_wouter_20
755,492,uniform_euclidean_wouter_20
756,492,uniform_euclidean_wouter_20
757,492,uniform_euclidean_wouter_20
758,779,uniform_euclidean_wouter_20
759,779,uniform_euclidean_wouter_20
760,939,uniform_euclidean_wouter_20
761,975,uniform_euclidean_wouter_20
762,875,uniform_euclidean_wouter_20
763,736,uniform_euclidean_wouter_20
764,283,uniform_euclidean_wouter_20
765,283,uniform_euclidean_wouter_20
766,451,uniform_euclidean_wouter_20
767,451,uniform_euclidean_wouter_20
768,451,uniform_euclidean_wouter_20
769,451,uniform_euclidean_wouter_20
770,176,uniform_euclidean_wouter_20
771,176,uniform_euclidean_wouter_20
772,176,uniform_euclidean_wouter_20
773,392,uniform_euclidean_wouter_20
774,207,uniform_euclidean_wouter_20
775,210,uniform_euclidean_wouter_20
776,210,uniform_euclidean_wouter_20
777,210,uniform_euclidean_wouter_20
778,215,uniform_euclidean_wouter_20
779,215,uniform_euclidean_wouter_20
780,215,uniform_euclidean_wouter_20
781,207,uniform_euclidean_wouter_20
782,236,uniform_euclidean_wouter_20
783,236,uniform_euclidean_wouter_20
784,236,uniform_euclidean_wouter_20
785,657,uniform_euclidean_wouter_20
786,870,uniform_euclidean_wouter_20
787,868,uniform_euclidean_wouter_20
788,868,uniform_euclidean_wouter_20
789,806,uniform_euclidean_wouter_20
790,808,uniform_euclidean_wouter_20
791,268,uniform_euclidean_wouter_20
792,268,uniform_euclidean_wouter_20
793,215,uniform_euclidean_wouter_20
794,218,uniform_euclidean_wouter_20
795,218,uniform_euclidean_wouter_20
796,218,uniform_euclidean_wouter_20
797,221,uniform_euclidean_wouter_20
798,219,uniform_euclidean_wouter_20
799,219,uniform_euclidean_wouter_20
800,832,uniform_euclidean_wouter_20
801,824,uniform_euclidean_wouter_20
802,824,uniform_euclidean_wouter_20
803,726,uniform_euclidean_wouter_20
804,500,uniform_euclidean_wouter_20
805,504,uniform_euclidean_wouter_20
806,570,uniform_euclidean_wouter_20
807,441,uniform_euclidean_wouter_20
808,391,uniform_euclidean_wouter_20
809,433,uniform_euclidean_wouter_20
810,433,uniform_euclidean_wouter_20
811,433,uniform_euclidean_wouter_20
812,433,uniform_euclidean_wouter_20
813,438,uniform_euclidean_wouter_20
814,1754,uniform_euclidean_wouter_20
815,1754,uniform_euclidean_wouter_20
816,342,uniform_euclidean_wouter_20
817,342,uniform_euclidean_wouter_20
818,342,uniform_euclidean_wouter_20
819,386,uniform_euclidean_wouter_20
820,102,uniform_euclidean_wouter_20
821,52,uniform_euclidean_wouter_20
822,52,uniform_euclidean_wouter_20
823,52,uniform_euclidean_wouter_20
824,53,uniform_euclidean_wouter_20
825,56,uniform_euclidean_wouter_20
826,158,uniform_euclidean_wouter_20
827,159,uniform_euclidean_wouter_20
828,173,uniform_euclidean_wouter_20
829,173,uniform_euclidean_wouter_20
830,173,uniform_euclidean_wouter_20
831,173,uniform_euclidean_wouter_20
832,376,uniform_euclidean_wouter_20
833,366,uniform_euclidean_wouter_20
834,366,uniform_euclidean_wouter_20
835,366,uniform_euclidean_wouter_20
836,321,uniform_euclidean_wouter_20
837,321,uniform_euclidean_wouter_20
838,321,uniform_euclidean_wouter_20
839,373,uniform_euclidean_wouter_20
840,525,uniform_euclidean_wouter_20
841,525,uniform_euclidean_wouter_20
842,527,uniform_euclidean_wouter_20
843,527,uniform_euclidean_wouter_20
844,527,uniform_euclidean_wouter_20
845,527,uniform_euclidean_wouter_20
846,586,uniform_euclidean_wouter_20
847,586,uniform_euclidean_wouter_20
848,585,uniform_euclidean_wouter_20
849,585,uniform_euclidean_wouter_20
850,1020,uniform_euclidean_wouter_20
851,1020,uniform_euclidean_wouter_20
852,158,uniform_euclidean_wouter_20
853,158,uniform_euclidean_wouter_20
854,123,uniform_euclidean_wouter_20
855,123,uniform_euclidean_wouter_20
856,123,uniform_euclidean_wouter_20
857,123,uniform_euclidean_wouter_20
858,226,uniform_euclidean_wouter_20
859,226,uniform_euclidean_wouter_20
860,234,uniform_euclidean_wouter_20
861,710,uniform_euclidean_wouter_20
862,364,uniform_euclidean_wouter_20
863,364,uniform_euclidean_wouter_20
864,1905,uniform_euclidean_wouter_20
865,1905,uniform_euclidean_wouter_20
866,1835,uniform_euclidean_wouter_20
867,1835,uniform_euclidean_wouter_20
868,1383,uniform_euclidean_wouter_20
869,1382,uniform_euclidean_wouter_20
870,983,uniform_euclidean_wouter_20
871,983,uniform_euclidean_wouter_20
872,983,uniform_euclidean_wouter_20
873,983,uniform_euclidean_wouter_20
874,983,uniform_euclidean_wouter_20
875,983,uniform_euclidean_wouter_20
876,983,uniform_euclidean_wouter_20
877,753,uniform_euclidean_wouter_20
878,753,uniform_euclidean_wouter_20
879,753,uniform_euclidean_wouter_20
880,753,uniform_euclidean_wouter_20
881,886,uniform_euclidean_wouter_20
882,886,uniform_euclidean_wouter_20
883,924,uniform_euclidean_wouter_20
884,788,uniform_euclidean_wouter_20
885,788,uniform_euclidean_wouter_20
886,839,uniform_euclidean_wouter_20
887,2384,uniform_euclidean_wouter_20
888,671,uniform_euclidean_wouter_20
889,671,uniform_euclidean_wouter_20
890,671,uniform_euclidean_wouter_20
891,671,uniform_euclidean_wouter_20
892,776,uniform_euclidean_wouter_20
893,454,uniform_euclidean_wouter_20
894,504,uniform_euclidean_wouter_20
895,233,uniform_euclidean_wouter_20
896,506,uniform_euclidean_wouter_20
897,506,uniform_euclidean_wouter_20
898,506,uniform_euclidean_wouter_20
899,847,uniform_euclidean_wouter_20
900,847,uniform_euclidean_wouter_20
901,847,uniform_euclidean_wouter_20
902,651,uniform_euclidean_wouter_20
903,601,uniform_euclidean_wouter_20
904,603,uniform_euclidean_wouter_20
905,603,uniform_euclidean_wouter_20
906,603,uniform_euclidean_wouter_20
907,200,uniform_euclidean_wouter_20
908,200,uniform_euclidean_wouter_20
909,200,uniform_euclidean_wouter_20
910,200,uniform_euclidean_wouter_20
911,200,uniform_euclidean_wouter_20
912,200,uniform_euclidean_wouter_20
913,177,uniform_euclidean_wouter_20
914,194,uniform_euclidean_wouter_20
915,194,uniform_euclidean_wouter_20
916,194,uniform_euclidean_wouter_20
917,194,uniform_euclidean_wouter_20
918,194,uniform_euclidean_wouter_20
919,194,uniform_euclidean_wouter_20
920,194,uniform_euclidean_wouter_20
921,406,uniform_euclidean_wouter_20
922,990,uniform_euclidean_wouter_20
923,990,uniform_euclidean_wouter_20
924,485,uniform_euclidean_wouter_20
925,482,uniform_euclidean_wouter_20
926,482,uniform_euclidean_wouter_20
927,718,uniform_euclidean_wouter_20
928,793,uniform_euclidean_wouter_20
929,793,uniform_euclidean_wouter_20
930,705,uniform_euclidean_wouter_20
931,660,uniform_euclidean_wouter_20
932,660,uniform_euclidean_wouter_20
933,373,uniform_euclidean_wouter_20
934,393,uniform_euclidean_wouter_20
935,297,uniform_euclidean_wouter_20
936,297,uniform_euclidean_wouter_20
937,297,uniform_euclidean_wouter_20
938,168,uniform_euclidean_wouter_20
939,168,uniform_euclidean_wouter_20
940,168,uniform_euclidean_wouter_20
941,95,uniform_euclidean_wouter_20
942,95,uniform_euclidean_wouter_20
943,95,uniform_euclidean_wouter_20
944,124,uniform_euclidean_wouter_20
945,124,uniform_euclidean_wouter_20
946,124,uniform_euclidean_wouter_20
947,245,uniform_euclidean_wouter_20
948,245,uniform_euclidean_wouter_20
949,245,uniform_euclidean_wouter_20
950,244,uniform_euclidean_wouter_20
951,244,uniform_euclidean_wouter_20
952,244,uniform_euclidean_wouter_20
953,379,uniform_euclidean_wouter_20
954,379,uniform_euclidean_wouter_20
955,389,uniform_euclidean_wouter_20
956,387,uniform_euclidean_wouter_20
957,417,uniform_euclidean_wouter_20
958,417,uniform_euclidean_wouter_20
959,417,uniform_euclidean_wouter_20
960,300,uniform_euclidean_wouter_20
961,300,uniform_euclidean_wouter_20
962,300,uniform_euclidean_wouter_20
963,480,uniform_euclidean_wouter_20
964,507,uniform_euclidean_wouter_20
965,278,uniform_euclidean_wouter_20
966,278,uniform_euclidean_wouter_20
967,278,uniform_euclidean_wouter_20
968,250,uniform_euclidean_wouter_20
969,250,uniform_euclidean_wouter_20
970,250,uniform_euclidean_wouter_20
971,250,uniform_euclidean_wouter_20
972,250,uniform_euclidean_wouter_20
973,250,uniform_euclidean_wouter_20
974,250,uniform_euclidean_wouter_20
975,250,uniform_euclidean_wouter_20
976,282,uniform_euclidean_wouter_20
977,282,uniform_euclidean_wouter_20
978,342,uniform_euclidean_wouter_20
979,347,uniform_euclidean_wouter_20
980,254,uniform_euclidean_wouter_20
981,254,uniform_euclidean_wouter_20
982,254,uniform_euclidean_wouter_20
983,254,uniform_euclidean_wouter_20
984,276,uniform_euclidean_wouter_20
985,334,uniform_euclidean_wouter_20
986,266,uniform_euclidean_wouter_20
987,266,uniform_euclidean_wouter_20
988,338,uniform_euclidean_wouter_20
989,338,uniform_euclidean_wouter_20
990,188,uniform_euclidean_wouter_20
991,230,uniform_euclidean_wouter_20
992,241,uniform_euclidean_wouter_20
993,241,uniform_euclidean_wouter_20
994,241,uniform_euclidean_wouter_20
995,241,uniform_euclidean_wouter_20
996,220,uniform_euclidean_wouter_20
997,220,uniform_euclidean_wouter_20
998,220,uniform_euclidean_wouter_20
999,220,uniform_euclidean_wouter_20
1000,220,uniform_euclidean_wouter_20
1001,495,uniform_euclidean_wouter_20
1002,495,uniform_euclidean_wouter_20
1003,495,uniform_euclidean_wouter_20
1004,495,uniform_euclidean_wouter_20
1005,498,uniform_euclidean_wouter_20
1006,498,uniform_euclidean_wouter_20
1007,498,uniform_euclidean_wouter_20
1008,597,uniform_euclidean_wouter_20
1009,597,uniform_euclidean_wouter_20
1010,892,uniform_euclidean_wouter_20
1011,892,uniform_euclidean_wouter_20
1012,958,uniform_euclidean_wouter_20
1013,937,uniform_euclidean_wouter_20
1014,927,uniform_euclidean_wouter_20
1015,932,uniform_euclidean_wouter_20
1016,932,uniform_euclidean_wouter_20
1017,1339,uniform_euclidean_wouter_20
1018,1339,uniform_euclidean_wouter_20
1019,911,uniform_euclidean_wouter_20
1020,762,uniform_euclidean_wouter_20
1021,762,uniform_euclidean_wouter_20
1022,762,uniform_euclidean_wouter_20
1023,190,uniform_euclidean_wouter_20
1024,190,uniform_euclidean_wouter_20
1025,213,uniform_euclidean_wouter_20
1026,213,uniform_euclidean_wouter_20
1027,418,uniform_euclidean_wouter_20
1028,418,uniform_euclidean_wouter_20
1029,397,uniform_euclidean_wouter_20
1030,411,uniform_euclidean_wouter_20
1031,411,uniform_euclidean_wouter_20
1032,402,uniform_euclidean_wouter_20
1033,349,uniform_euclidean_wouter_20
1034,452,uniform_euclidean_wouter_20
1035,453,uniform_euclidean_wouter_20
1036,453,uniform_euclidean_wouter_20
1037,453,uniform_euclidean_wouter_20
1038,453,uniform_euclidean_wouter_20
1039,631,uniform_euclidean_wouter_20
1040,615,uniform_euclidean_wouter_20
1041,615,uniform_euclidean_wouter_20
1042,615,uniform_euclidean_wouter_20
1043,615,uniform_euclidean_wouter_20
1044,615,uniform_euclidean_wouter_20
1045,688,uniform_euclidean_wouter_20
1046,688,uniform_euclidean_wouter_20
1047,362,uniform_euclidean_wouter_20
1048,349,uniform_euclidean_wouter_20
1049,964,uniform_euclidean_wouter_20
1050,377,uniform_euclidean_wouter_20
1051,468,uniform_euclidean_wouter_20
1052,468,uniform_euclidean_wouter_20
1053,468,uniform_euclidean_wouter_20
1054,508,uniform_euclidean_wouter_20
1055,597,uniform_euclidean_wouter_20
1056,606,uniform_euclidean_wouter_20
1057,606,uniform_euclidean_wouter_20
1058,606,uniform_euclidean_wouter_20
1059,606,uniform_euclidean_wouter_20
1060,606,uniform_euclidean_wouter_20
1061,513,uniform_euclidean_wouter_20
1062,500,uniform_euclidean_wouter_20
1063,461,uniform_euclidean_wouter_20
1064,400,uniform_euclidean_wouter_20
1065,412,uniform_euclidean_wouter_20
1066,412,uniform_euclidean_wouter_20
1067,412,uniform_euclidean_wouter_20
1068,412,uniform_euclidean_wouter_20
1069,437,uniform_euclidean_wouter_20
1070,437,uniform_euclidean_wouter_20
1071,482,uniform_euclidean_wouter_20
1072,504,uniform_euclidean_wouter_20
1073,504,uniform_euclidean_wouter_20
1074,654,uniform_euclidean_wouter_20
1075,654,uniform_euclidean_wouter_20
1076,462,uniform_euclidean_wouter_20
1077,462,uniform_euclidean_wouter_20
1078,393,uniform_euclidean_wouter_20
1079,383,uniform_euclidean_wouter_20
1080,334,uniform_euclidean_wouter_20
1081,342,uniform_euclidean_wouter_20
1082,315,uniform_euclidean_wouter_20
1083,315,uniform_euclidean_wouter_20
1084,240,uniform_euclidean_wouter_20
1085,240,uniform_euclidean_wouter_20
1086,342,uniform_euclidean_wouter_20
1087,342,uniform_euclidean_wouter_20
1088,342,uniform_euclidean_wouter_20
1089,342,uniform_euclidean_wouter_20
1090,239,uniform_euclidean_wouter_20
1091,239,uniform_euclidean_wouter_20
1092,224,uniform_euclidean_wouter_20
1093,224,uniform_euclidean_wouter_20
1094,127,uniform_euclidean_wouter_20
1095,127,uniform_euclidean_wouter_20
1096,187,uniform_euclidean_wouter_20
1097,189,uniform_euclidean_wouter_20
1098,189,uniform_euclidean_wouter_20
1099,189,uniform_euclidean_wouter_20
1100,189,uniform_euclidean_wouter_20
1101,189,uniform_euclidean_wouter_20
1102,189,uniform_euclidean_wouter_20
1103,189,uniform_euclidean_wouter_20
1104,221,uniform_euclidean_wouter_20
1105,221,uniform_euclidean_wouter_20
1106,381,uniform_euclidean_wouter_20
1107,381,uniform_euclidean_wouter_20
1108,882,uniform_euclidean_wouter_20
1109,882,uniform_euclidean_wouter_20
1110,861,uniform_euclidean_wouter_20
1111,1008,uniform_euclidean_wouter_20
1112,1015,uniform_euclidean_wouter_20
1113,1015,uniform_euclidean_wouter_20
1114,1017,uniform_euclidean_wouter_20
1115,1017,uniform_euclidean_wouter_20
1116,1017,uniform_euclidean_wouter_20
1117,374,uniform_euclidean_wouter_20
1118,374,uniform_euclidean_wouter_20
1119,599,uniform_euclidean_wouter_20
1120,512,uniform_euclidean_wouter_20
1121,362,uniform_euclidean_wouter_20
1122,362,uniform_euclidean_wouter_20
1123,772,uniform_euclidean_wouter_20
1124,773,uniform_euclidean_wouter_20
1125,894,uniform_euclidean_wouter_20
1126,892,uniform_euclidean_wouter_20
1127,742,uniform_euclidean_wouter_20
1128,742,uniform_euclidean_wouter_20
1129,707,uniform_euclidean_wouter_20
1130,706,uniform_euclidean_wouter_20
1131,706,uniform_euclidean_wouter_20
1132,518,uniform_euclidean_wouter_20
1133,574,uniform_euclidean_wouter_20
1134,571,uniform_euclidean_wouter_20
1135,569,uniform_euclidean_wouter_20
1136,569,uniform_euclidean_wouter_20
1137,569,uniform_euclidean_wouter_20
1138,569,uniform_euclidean_wouter_20
1139,1225,uniform_euclidean_wouter_20
1140,1225,uniform_euclidean_wouter_20
1141,1042,uniform_euclidean_wouter_20
1142,1013,uniform_euclidean_wouter_20
1143,747,uniform_euclidean_wouter_20
1144,765,uniform_euclidean_wouter_20
1145,765,uniform_euclidean_wouter_20
1146,765,uniform_euclidean_wouter_20
1147,765,uniform_euclidean_wouter_20
1148,500,uniform_euclidean_wouter_20
1149,500,uniform_euclidean_wouter_20
1150,500,uniform_euclidean_wouter_20
1151,500,uniform_euclidean_wouter_20
1152,500,uniform_euclidean_wouter_20
1153,779,uniform_euclidean_wouter_20
1154,779,uniform_euclidean_wouter_20
1155,779,uniform_euclidean_wouter_20
1156,663,uniform_euclidean_wouter_20
1157,854,uniform_euclidean_wouter_20
1158,854,uniform_euclidean_wouter_20
1159,919,uniform_euclidean_wouter_20
1160,919,uniform_euclidean_wouter_20
1161,919,uniform_euclidean_wouter_20
1162,919,uniform_euclidean_wouter_20
1163,912,uniform_euclidean_wouter_20
1164,688,uniform_euclidean_wouter_20
1165,136,uniform_euclidean_wouter_20
1166,136,uniform_euclidean_wouter_20
1167,136,uniform_euclidean_wouter_20
1168,136,uniform_euclidean_wouter_20
1169,136,uniform_euclidean_wouter_20
1170,135,uniform_euclidean_wouter_20
1171,268,uniform_euclidean_wouter_20
1172,268,uniform_euclidean_wouter_20
1173,455,uniform_euclidean_wouter_20
1174,455,uniform_euclidean_wouter_20
1175,455,uniform_euclidean_wouter_20
1176,550,uniform_euclidean_wouter_20
1177,550,uniform_euclidean_wouter_20
1178,874,uniform_euclidean_wouter_20
1179,437,uniform_euclidean_wouter_20
1180,436,uniform_euclidean_wouter_20
1181,442,uniform_euclidean_wouter_20
1182,473,uniform_euclidean_wouter_20
1183,473,uniform_euclidean_wouter_20
1184,963,uniform_euclidean_wouter_20
1185,963,uniform_euclidean_wouter_20
1186,963,uniform_euclidean_wouter_20
1187,963,uniform_euclidean_wouter_20
1188,865,uniform_euclidean_wouter_20
1189,568,uniform_euclidean_wouter_20
1190,568,uniform_euclidean_wouter_20
1191,568,uniform_euclidean_wouter_20
1192,568,uniform_euclidean_wouter_20
1193,686,uniform_euclidean_wouter_20
1194,686,uniform_euclidean_wouter_20
1195,686,uniform_euclidean_wouter_20
1196,686,uniform_euclidean_wouter_20
1197,741,uniform_euclidean_wouter_20
1198,567,uniform_euclidean_wouter_20
1199,1666,uniform_euclidean_wouter_20
1200,1666,uniform_euclidean_wouter_20
1201,1223,uniform_euclidean_wouter_20
1202,1223,uniform_euclidean_wouter_20
1203,1341,uniform_euclidean_wouter_20
1204,1138,uniform_euclidean_wouter_20
1205,1138,uniform_euclidean_wouter_20
1206,499,uniform_euclidean_wouter_20
1207,942,uniform_euclidean_wouter_20
1208,1000,uniform_euclidean_wouter_20
1209,1000,uniform_euclidean_wouter_20
1210,1192,uniform_euclidean_wouter_20
1211,1192,uniform_euclidean_wouter_20
1212,1181,uniform_euclidean_wouter_20
1213,1181,uniform_euclidean_wouter_20
1214,1181,uniform_euclidean_wouter_20
1215,1193,uniform_euclidean_wouter_20
1216,1583,uniform_euclidean_wouter_20
1217,1583,uniform_euclidean_wouter_20
1218,1647,uniform_euclidean_wouter_20
1219,1653,uniform_euclidean_wouter_20
1220,1640,uniform_euclidean_wouter_20
1221,2104,uniform_euclidean_wouter_20
1222,1683,uniform_euclidean_wouter_20
1223,1749,uniform_euclidean_wouter_20
1224,1657,uniform_euclidean_wouter_20
1225,1539,uniform_euclidean_wouter_20
1226,1539,uniform_euclidean_wouter_20
1227,1915,uniform_euclidean_wouter_20
1228,1859,uniform_euclidean_wouter_20
1229,1870,uniform_euclidean_wouter_20
1230,2184,uniform_euclidean_wouter_20
1231,2184,uniform_euclidean_wouter_20
1232,2214,uniform_euclidean_wouter_20
1233,2214,uniform_euclidean_wouter_20
1234,2867,uniform_euclidean_wouter_20
1235,2394,uniform_euclidean_wouter_20
1236,2394,uniform_euclidean_wouter_20
1237,2394,uniform_euclidean_wouter_20
1238,2394,uniform_euclidean_wouter_20
1239,2359,uniform_euclidean_wouter_20
1240,1771,uniform_euclidean_wouter_20
1241,1773,uniform_euclidean_wouter_20
