file,floatingpoint/integer,iterations,optimal tour,optimal tour length
48cities_avg10_std38_3,integer,321,[(44 45) (47 40) (43 44) (42 43) (41 42) (40 39) (39 37) (38 41) (37 29) (36 38) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 28) (28 21) (27 30) (26 27) (25 26) (24 25) (23 24) (22 23) (21 5) (20 22) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 4) (4 2) (3 6) (2 0) (1 3) (0 1) (45 46) (46 47)],0.0
48cities_avg10_std38_3,floatingpoint,4623,[(1 5) (35 10) (5 45) (12 17) (47 18) (26 42) (10 20) (16 0) (28 33) (11 30) (36 12) (44 43) (25 38) (9 23) (41 27) (4 14) (20 28) (15 32) (34 21) (21 29) (24 9) (42 6) (31 40) (14 44) (22 36) (38 41) (6 35) (13 39) (37 19) (29 37) (8 4) (27 31) (0 11) (18 25) (2 7) (19 22) (43 15) (30 2) (32 34) (7 8) (23 13) (33 1) (40 16) (39 46) (3 26) (17 3) (45 24) (46 47)],0.0004187579643794483
48cities_avg10_std04_13,integer,7735,[(27 0) (15 18) (28 21) (14 22) (37 3) (9 26) (47 39) (45 12) (46 14) (44 6) (43 30) (42 36) (41 9) (36 35) (18 45) (31 32) (35 11) (34 44) (26 28) (12 27) (20 15) (25 41) (6 43) (23 10) (16 29) (13 7) (29 31) (19 5) (11 13) (17 38) (30 20) (5 23) (4 19) (3 16) (1 46) (0 24) (40 25) (8 37) (2 33) (38 40) (33 4) (24 42) (22 2) (21 34) (7 1) (10 8) (32 47) (39 17)],197.0
48cities_avg10_std04_13,floatingpoint,21606,[(15 0) (31 32) (34 36) (42 3) (30 20) (2 33) (8 30) (13 12) (45 14) (44 6) (43 26) (14 22) (9 21) (28 18) (26 11) (46 28) (6 43) (25 41) (1 16) (11 13) (0 24) (12 27) (23 46) (35 37) (27 10) (32 47) (5 23) (29 31) (41 9) (36 35) (17 38) (47 39) (20 15) (37 7) (19 5) (7 1) (40 25) (24 42) (33 4) (10 8) (4 29) (3 19) (39 17) (38 40) (22 2) (21 34) (16 44) (18 45)],198.9570392291893
48cities_avg10_std04_26,integer,393,[(18 2) (22 30) (43 25) (23 17) (44 16) (27 9) (15 1) (34 44) (30 24) (19 12) (33 14) (26 22) (31 27) (8 7) (29 10) (32 28) (16 0) (13 43) (1 3) (46 4) (39 23) (38 18) (10 6) (9 8) (20 11) (7 47) (6 38) (21 31) (2 21) (5 41) (3 19) (45 42) (0 26) (36 15) (4 35) (25 39) (47 33) (42 29) (28 20) (17 46) (37 13) (35 34) (24 5) (12 37) (14 36) (11 40) (40 45) (41 32)],194.0
48cities_avg10_std04_26,floatingpoint,3599,[(19 12) (27 9) (15 1) (44 16) (32 28) (26 22) (16 0) (43 17) (22 25) (7 30) (46 4) (20 47) (17 46) (9 8) (8 7) (36 15) (4 35) (30 24) (35 45) (41 32) (29 10) (23 11) (5 41) (3 19) (2 21) (45 42) (39 23) (0 26) (33 14) (10 6) (1 3) (38 18) (13 43) (25 39) (21 31) (18 2) (6 38) (11 40) (47 33) (37 13) (28 34) (42 29) (12 37) (40 20) (24 5) (14 36) (31 27) (34 44)],196.17329807352584
48cities_avg10_std04_38,integer,1970,[(43 46) (13 27) (45 4) (42 7) (41 25) (23 24) (32 6) (40 23) (46 15) (39 42) (20 37) (24 35) (11 38) (35 29) (9 45) (33 14) (29 17) (19 33) (4 26) (27 20) (3 40) (47 18) (44 8) (26 22) (21 1) (30 11) (17 41) (10 21) (37 0) (36 32) (15 44) (12 9) (5 36) (2 28) (28 10) (1 13) (38 47) (34 30) (18 2) (14 34) (16 31) (8 16) (7 3) (0 43) (25 5) (6 19) (22 39) (31 12)],196.0
48cities_avg10_std04_38,floatingpoint,27262,[(33 14) (9 45) (39 26) (4 33) (41 27) (30 11) (11 38) (19 24) (46 42) (0 15) (28 43) (22 10) (26 22) (36 32) (5 36) (23 25) (2 28) (42 7) (29 17) (24 35) (20 37) (10 40) (44 21) (45 4) (43 46) (40 23) (27 20) (21 1) (13 12) (31 39) (17 41) (1 13) (12 9) (37 0) (47 18) (3 8) (15 44) (14 34) (7 3) (16 31) (25 5) (8 16) (34 30) (38 47) (18 2) (6 19) (32 6) (35 29)],198.47886590879386
48cities_avg10_std04_24,integer,27307,[(44 18) (46 25) (9 12) (27 42) (31 46) (30 31) (33 2) (26 20) (39 13) (3 30) (37 24) (12 44) (28 40) (25 37) (43 14) (11 32) (22 27) (38 19) (36 34) (20 6) (16 36) (23 47) (15 21) (40 23) (35 28) (24 5) (19 3) (17 38) (14 4) (13 0) (10 16) (8 39) (6 17) (5 15) (1 10) (29 41) (18 1) (4 11) (2 7) (32 8) (47 26) (7 43) (41 22) (21 29) (0 35) (42 9) (34 45) (45 33)],199.0
48cities_avg10_std04_24,floatingpoint,65057,[(45 33) (31 46) (24 5) (6 17) (4 11) (35 28) (19 3) (17 38) (1 10) (12 44) (36 34) (25 37) (37 24) (46 20) (33 2) (44 45) (27 42) (22 13) (39 30) (26 18) (30 31) (14 4) (13 0) (8 39) (29 41) (2 7) (20 6) (9 25) (38 19) (21 29) (28 40) (43 14) (34 12) (16 36) (23 47) (10 16) (18 1) (5 15) (7 43) (40 23) (32 8) (47 26) (15 21) (41 22) (42 9) (0 35) (3 27) (11 32)],201.24792901290576
48cities_avg10_std04_46,integer,204635,[(47 24) (27 25) (11 15) (25 14) (42 26) (36 1) (41 30) (13 35) (44 17) (18 31) (40 28) (21 2) (45 0) (6 10) (4 22) (2 44) (33 37) (39 11) (1 45) (38 5) (35 29) (37 13) (3 38) (34 41) (10 33) (31 16) (29 19) (30 18) (28 32) (24 9) (23 20) (22 40) (17 42) (16 3) (32 36) (15 46) (14 4) (8 21) (9 8) (7 34) (5 43) (0 47) (43 23) (26 6) (20 39) (19 7) (12 27) (46 12)],206.0
48cities_avg10_std04_46,floatingpoint,225842,[(6 10) (1 45) (7 34) (28 32) (30 18) (10 37) (25 33) (18 31) (2 44) (39 11) (33 41) (12 15) (17 42) (15 8) (4 22) (22 25) (11 28) (21 2) (13 12) (38 5) (32 40) (16 36) (36 1) (34 38) (3 35) (47 26) (40 46) (42 3) (35 29) (37 13) (45 0) (8 21) (9 14) (23 20) (27 24) (14 4) (46 27) (44 17) (5 43) (24 9) (20 39) (29 19) (31 16) (43 23) (26 6) (19 7) (0 47) (41 30)],207.79168387064777
48cities_avg10_std04_3,integer,6840,[(35 34) (33 22) (34 19) (32 0) (39 37) (47 8) (21 6) (15 29) (44 46) (43 4) (30 16) (27 44) (28 36) (26 20) (12 38) (45 21) (24 32) (17 5) (22 24) (2 1) (40 3) (16 18) (14 43) (19 33) (13 2) (9 30) (8 23) (0 10) (4 27) (36 15) (37 41) (25 28) (5 35) (3 45) (31 7) (7 9) (1 17) (46 12) (42 26) (38 40) (29 42) (23 13) (20 14) (18 47) (11 39) (10 11) (6 31) (41 25)],192.0
48cities_avg10_std04_3,floatingpoint,16267,[(22 6) (13 2) (32 0) (35 34) (17 5) (38 24) (5 35) (41 30) (6 31) (3 45) (2 1) (9 10) (15 29) (44 46) (23 13) (12 38) (4 27) (39 37) (25 28) (36 15) (28 36) (42 26) (47 8) (37 41) (33 22) (27 44) (20 14) (34 19) (40 3) (16 18) (24 32) (14 43) (29 42) (18 47) (43 4) (45 21) (26 20) (7 9) (0 40) (31 7) (11 39) (1 17) (46 12) (19 33) (8 23) (10 11) (21 16) (30 25)],193.37918834223223
48cities_avg10_std04_5,integer,17540,[(45 36) (38 4) (27 13) (35 47) (18 38) (9 2) (30 27) (0 30) (21 8) (41 6) (15 39) (42 33) (17 46) (46 24) (13 18) (36 31) (33 17) (14 16) (32 42) (8 11) (16 32) (25 9) (29 22) (19 35) (28 12) (24 21) (23 40) (22 15) (20 37) (11 7) (43 26) (37 43) (26 29) (1 0) (10 23) (39 41) (7 25) (6 45) (44 3) (40 14) (4 44) (3 20) (2 1) (34 19) (12 34) (5 10) (31 28) (47 5)],203.0
48cities_avg10_std04_5,floatingpoint,7635,[(33 17) (6 44) (41 45) (15 6) (22 15) (9 2) (24 21) (47 5) (31 28) (40 14) (4 38) (29 22) (18 4) (8 32) (16 9) (25 18) (13 46) (42 33) (30 11) (21 8) (45 27) (27 36) (19 35) (28 12) (2 1) (46 24) (39 41) (7 25) (35 47) (44 3) (43 26) (37 43) (1 0) (10 23) (11 7) (38 13) (23 40) (14 16) (32 42) (26 29) (3 20) (0 30) (36 31) (5 10) (12 34) (34 19) (17 37) (20 39)],202.25295757142212
48cities_avg10_std04_15,integer,3720,[(29 17) (33 26) (13 5) (46 7) (45 42) (42 0) (38 6) (47 3) (37 4) (16 46) (44 43) (43 40) (26 28) (41 39) (36 8) (34 33) (12 10) (40 18) (0 1) (32 41) (23 32) (9 22) (30 29) (1 34) (28 14) (27 20) (10 15) (11 21) (2 37) (19 2) (35 31) (18 38) (25 11) (22 25) (21 12) (20 9) (15 13) (14 19) (8 27) (7 30) (6 47) (5 35) (4 23) (3 45) (24 36) (39 24) (17 44) (31 16)],198.0
48cities_avg10_std04_15,floatingpoint,23128,[(15 31) (35 38) (47 7) (14 19) (17 28) (29 44) (26 39) (41 4) (33 17) (18 2) (13 25) (22 41) (32 1) (37 3) (19 21) (16 46) (44 43) (6 47) (0 18) (36 33) (34 30) (1 8) (42 5) (20 13) (7 9) (11 15) (8 27) (27 20) (46 26) (12 10) (23 32) (9 22) (30 29) (25 11) (21 12) (4 23) (5 35) (31 16) (2 37) (45 42) (38 6) (10 0) (3 45) (24 36) (43 40) (39 24) (28 34) (40 14)],198.84660860197516
48cities_avg10_std04_12,integer,30233,[(41 40) (36 39) (31 17) (32 28) (30 26) (7 31) (29 8) (38 15) (33 37) (23 46) (47 34) (28 42) (6 41) (44 45) (42 44) (26 14) (45 24) (16 22) (35 30) (15 11) (12 3) (40 16) (27 25) (13 0) (25 18) (22 9) (21 23) (20 12) (18 19) (3 32) (17 43) (14 10) (11 13) (5 21) (19 5) (10 20) (9 38) (8 1) (4 7) (37 27) (24 47) (2 4) (1 35) (0 36) (43 33) (34 2) (39 29) (46 6)],199.0
48cities_avg10_std04_12,floatingpoint,38083,[(41 40) (27 42) (28 25) (31 17) (10 20) (24 47) (2 4) (5 21) (36 39) (30 26) (18 19) (26 14) (44 45) (7 31) (47 34) (19 5) (16 32) (23 46) (25 18) (43 33) (21 23) (9 38) (13 0) (15 11) (35 30) (12 3) (42 44) (3 37) (1 35) (11 13) (38 15) (29 8) (4 7) (6 41) (33 22) (45 24) (40 16) (14 10) (17 43) (8 1) (20 12) (22 9) (32 28) (37 27) (0 36) (34 2) (39 6) (46 29)],198.7820195285513
48cities_avg10_std04_32,integer,1765,[(37 36) (38 29) (36 8) (40 28) (7 46) (19 27) (46 41) (39 1) (26 44) (32 42) (25 18) (21 13) (18 43) (13 23) (29 19) (43 38) (34 22) (33 10) (30 47) (28 33) (24 3) (22 45) (17 30) (42 7) (35 24) (20 16) (45 25) (15 20) (9 4) (14 40) (10 9) (11 32) (12 26) (8 12) (5 15) (6 11) (4 5) (3 31) (2 37) (1 2) (0 6) (47 39) (44 0) (41 21) (16 17) (27 35) (23 34) (31 14)],197.0
48cities_avg10_std04_32,floatingpoint,141807,[(14 4) (19 27) (26 44) (24 3) (1 38) (10 2) (9 42) (42 7) (28 33) (46 41) (37 36) (32 18) (13 23) (29 40) (25 19) (31 14) (21 13) (18 43) (17 30) (40 28) (0 6) (3 31) (23 34) (2 37) (5 15) (34 22) (7 46) (39 1) (15 20) (38 29) (33 10) (11 32) (22 45) (6 11) (4 5) (8 12) (45 25) (12 26) (30 47) (47 39) (20 16) (35 24) (41 21) (16 17) (27 35) (44 0) (36 8) (43 9)],196.04157671045866
48cities_avg10_std04_23,integer,14442,[(23 26) (36 34) (37 19) (30 38) (13 30) (12 5) (1 20) (46 44) (43 27) (27 0) (24 41) (7 43) (26 33) (2 45) (32 28) (42 4) (34 12) (33 18) (40 31) (29 24) (18 25) (28 36) (15 22) (41 3) (25 9) (22 10) (19 39) (47 16) (38 6) (21 46) (20 32) (17 8) (4 17) (10 11) (9 40) (8 47) (5 2) (0 37) (45 21) (39 23) (35 29) (16 35) (14 42) (11 14) (3 7) (6 1) (31 13) (44 15)],187.0
48cities_avg10_std04_23,floatingpoint,9797,[(30 19) (36 38) (23 26) (37 34) (19 39) (13 30) (20 32) (42 20) (10 11) (46 44) (32 3) (33 12) (34 31) (41 9) (7 24) (29 25) (15 22) (28 36) (1 5) (4 17) (27 0) (9 40) (38 6) (21 46) (18 4) (31 13) (8 47) (47 16) (44 15) (2 45) (24 41) (26 33) (43 27) (5 2) (45 21) (3 7) (17 8) (11 14) (35 29) (40 18) (0 37) (22 10) (14 42) (6 1) (16 35) (39 23) (12 28) (25 43)],192.771649793691
48cities_avg10_std04_45,integer,3459,[(26 37) (32 10) (11 33) (10 40) (12 14) (43 12) (29 13) (37 39) (4 26) (46 23) (1 19) (40 11) (36 22) (27 43) (24 4) (22 0) (17 1) (15 28) (45 34) (44 36) (38 8) (25 32) (23 41) (2 16) (21 47) (20 18) (33 27) (19 20) (47 25) (13 9) (31 21) (9 44) (8 5) (41 3) (7 30) (6 35) (3 45) (35 2) (39 7) (14 24) (30 29) (34 31) (28 17) (16 38) (0 15) (5 46) (18 42) (42 6)],198.0
48cities_avg10_std04_45,floatingpoint,2023,[(32 10) (1 19) (43 14) (10 13) (7 44) (9 40) (36 22) (37 39) (29 12) (13 30) (26 37) (42 16) (31 21) (47 9) (23 25) (2 41) (18 6) (4 26) (12 33) (11 42) (15 28) (6 35) (3 45) (22 0) (17 1) (27 43) (24 4) (21 47) (20 18) (40 11) (8 5) (33 27) (34 31) (28 17) (38 8) (25 32) (19 20) (35 2) (14 24) (30 29) (5 46) (16 38) (0 15) (44 36) (39 7) (41 3) (45 34) (46 23)],198.37647674666687
48cities_avg10_std04_6,integer,3252,[(22 13) (43 24) (15 26) (20 18) (47 22) (19 33) (45 31) (12 35) (24 11) (0 10) (41 32) (40 34) (2 47) (10 27) (46 8) (11 3) (38 19) (31 40) (44 23) (42 43) (35 42) (27 46) (34 15) (18 37) (25 0) (8 5) (33 16) (9 12) (29 25) (28 1) (4 7) (26 4) (23 17) (13 41) (17 39) (7 21) (16 36) (14 38) (6 2) (5 20) (3 28) (1 30) (37 9) (21 44) (36 45) (32 29) (30 14) (39 6)],208.0
48cities_avg10_std04_6,floatingpoint,31893,[(26 4) (38 3) (40 19) (4 7) (10 26) (46 27) (11 46) (27 15) (20 24) (35 42) (2 47) (45 31) (30 39) (47 18) (19 22) (15 33) (6 2) (13 41) (34 17) (5 20) (14 38) (18 37) (43 14) (22 13) (12 35) (23 32) (41 34) (44 23) (8 5) (25 0) (9 12) (7 8) (29 25) (1 30) (33 16) (28 1) (31 40) (42 43) (3 28) (16 36) (24 11) (17 21) (21 44) (32 29) (36 45) (37 9) (0 6) (39 10)],208.66608622003508
48cities_avg10_std04_8,integer,59758,[(23 42) (7 14) (41 7) (43 8) (27 3) (46 37) (38 11) (14 33) (22 25) (3 47) (26 39) (30 41) (39 1) (24 46) (11 45) (36 40) (5 13) (35 38) (34 31) (29 22) (21 36) (45 2) (10 43) (28 10) (12 15) (4 16) (32 26) (20 32) (19 34) (18 28) (8 6) (37 17) (17 12) (15 27) (0 21) (13 30) (9 0) (42 18) (33 35) (2 24) (40 23) (6 29) (25 19) (47 9) (1 44) (16 20) (31 4) (44 5)],199.0
48cities_avg10_std04_8,floatingpoint,44409,[(12 14) (21 36) (36 45) (14 33) (46 37) (41 7) (11 41) (7 44) (43 8) (30 39) (15 27) (0 21) (40 23) (18 28) (6 24) (39 1) (4 16) (8 6) (22 25) (3 42) (31 4) (13 30) (26 47) (19 34) (24 46) (29 22) (2 31) (27 3) (34 40) (10 43) (16 20) (33 35) (5 13) (44 29) (42 18) (47 9) (38 11) (45 2) (28 10) (23 5) (35 38) (32 26) (25 19) (17 12) (37 17) (9 0) (1 32) (20 15)],199.85907084376353
48cities_avg10_std04_37,integer,113903,[(45 21) (36 3) (16 8) (13 17) (46 12) (41 5) (5 39) (42 35) (17 29) (32 31) (29 44) (37 46) (44 26) (11 34) (35 4) (23 30) (40 2) (15 32) (33 40) (9 7) (3 6) (31 19) (21 38) (30 33) (28 16) (26 42) (8 37) (25 13) (24 43) (22 0) (20 18) (19 14) (47 28) (6 25) (14 47) (12 45) (10 23) (7 36) (4 41) (2 22) (27 15) (1 27) (0 9) (39 11) (34 1) (18 10) (38 24) (43 20)],201.0
48cities_avg10_std04_37,floatingpoint,46586,[(36 28) (10 5) (47 25) (21 23) (46 39) (43 3) (37 12) (26 42) (45 21) (12 20) (16 8) (19 14) (29 6) (8 44) (33 40) (30 33) (14 47) (15 32) (0 9) (2 22) (5 35) (25 38) (40 37) (22 0) (11 13) (42 7) (6 26) (44 34) (3 29) (32 31) (7 45) (9 41) (31 36) (38 24) (17 19) (23 46) (13 30) (35 4) (4 16) (20 18) (18 10) (27 15) (1 27) (24 43) (39 11) (34 1) (28 2) (41 17)],202.23623014989317
48cities_avg10_std04_31,integer,2417,[(38 10) (33 23) (18 24) (23 18) (15 9) (44 17) (45 0) (29 47) (41 14) (20 8) (19 30) (32 38) (6 27) (12 37) (37 45) (43 39) (36 16) (47 21) (39 22) (30 42) (9 35) (34 7) (28 34) (14 5) (26 20) (27 13) (21 2) (17 46) (8 1) (7 15) (40 36) (16 28) (11 44) (10 43) (2 33) (46 31) (5 26) (3 11) (42 3) (31 4) (25 40) (24 6) (13 25) (4 41) (1 12) (0 29) (22 19) (35 32)],194.0
48cities_avg10_std04_31,floatingpoint,10308,[(9 7) (34 15) (7 38) (12 18) (23 37) (39 22) (19 30) (22 19) (35 23) (33 10) (37 45) (36 16) (21 2) (28 34) (29 47) (41 14) (32 27) (38 32) (44 17) (14 5) (45 0) (26 20) (8 1) (16 28) (18 24) (43 39) (2 33) (11 44) (42 3) (3 11) (20 8) (17 46) (25 40) (31 4) (4 41) (24 6) (47 21) (40 36) (30 42) (1 12) (5 26) (27 13) (13 25) (0 29) (46 31) (10 43) (6 9) (15 35)],196.74254805936965
48cities_avg10_std04_21,integer,14767,[(47 39) (42 28) (35 16) (34 30) (30 37) (9 7) (43 23) (40 43) (38 34) (33 10) (15 35) (41 6) (29 46) (18 8) (32 15) (27 17) (23 3) (12 45) (17 12) (44 22) (46 31) (36 14) (28 21) (31 2) (6 13) (22 40) (21 24) (20 33) (4 11) (1 38) (45 36) (39 25) (25 5) (26 47) (16 42) (14 32) (11 19) (10 4) (7 41) (5 44) (3 29) (2 18) (0 20) (24 0) (19 1) (13 27) (8 9) (37 26)],201.0
48cities_avg10_std04_21,floatingpoint,49020,[(27 17) (23 3) (8 46) (9 7) (43 23) (37 26) (30 37) (34 30) (15 35) (1 38) (4 11) (40 43) (20 33) (11 19) (32 15) (42 28) (5 9) (25 5) (3 29) (38 8) (12 45) (2 18) (14 32) (17 12) (45 36) (10 4) (33 10) (18 44) (35 16) (47 39) (31 2) (6 13) (21 24) (19 1) (24 0) (13 27) (7 41) (0 20) (16 42) (22 40) (44 22) (46 31) (39 25) (28 21) (36 14) (26 47) (29 34) (41 6)],204.6349021549
48cities_avg10_std04_1,integer,12319,[(35 23) (5 4) (20 33) (4 6) (29 34) (25 39) (19 45) (22 3) (46 41) (21 7) (14 37) (45 11) (44 31) (43 14) (30 44) (42 16) (28 21) (23 0) (41 17) (40 24) (31 43) (13 15) (32 22) (18 19) (36 1) (39 26) (34 35) (38 9) (33 10) (2 20) (1 38) (27 42) (26 46) (15 28) (11 30) (9 18) (8 47) (3 12) (47 29) (37 32) (10 5) (24 2) (16 40) (12 25) (6 36) (0 13) (7 27) (17 8)],208.0
48cities_avg10_std04_1,floatingpoint,55786,[(34 22) (13 15) (19 45) (18 19) (36 1) (20 33) (42 16) (39 26) (30 44) (22 3) (46 41) (25 39) (21 7) (14 37) (45 11) (28 21) (29 34) (44 31) (31 43) (8 47) (2 20) (33 10) (23 0) (41 17) (40 24) (3 12) (1 38) (26 35) (32 46) (7 27) (17 8) (4 6) (9 18) (38 9) (15 28) (47 29) (37 32) (16 40) (43 14) (10 5) (11 30) (12 25) (27 42) (24 2) (6 36) (0 13) (5 4) (35 23)],209.08064533545578
48cities_avg10_std04_4,integer,36996,[(21 36) (12 21) (34 27) (40 15) (37 35) (47 24) (41 47) (45 12) (30 5) (42 39) (39 31) (33 44) (27 40) (26 23) (28 2) (22 45) (43 4) (19 1) (2 19) (16 11) (38 7) (15 9) (23 38) (14 20) (35 34) (46 17) (25 41) (31 14) (13 10) (11 29) (10 25) (6 26) (9 33) (8 13) (7 42) (29 8) (24 22) (0 37) (5 0) (4 3) (3 46) (1 30) (18 43) (32 28) (20 18) (17 16) (36 32) (44 6)],198.0
48cities_avg10_std04_4,floatingpoint,343057,[(1 30) (19 1) (0 13) (5 37) (27 0) (16 11) (18 40) (42 39) (28 2) (13 21) (24 22) (30 5) (31 10) (3 46) (40 15) (34 27) (41 47) (2 19) (11 4) (36 29) (21 36) (35 34) (6 26) (9 33) (43 23) (26 31) (44 6) (38 7) (15 9) (37 35) (12 32) (46 17) (7 42) (25 41) (4 3) (8 14) (23 38) (14 20) (17 43) (22 45) (45 16) (47 24) (10 25) (29 8) (20 18) (32 28) (33 44) (39 12)],200.5660160869348
48cities_avg10_std04_14,integer,34807,[(36 10) (21 7) (35 40) (9 25) (43 41) (5 28) (22 1) (44 4) (41 24) (40 12) (46 45) (34 42) (42 5) (32 26) (33 18) (4 22) (19 2) (12 34) (20 47) (28 19) (30 8) (31 13) (14 17) (29 31) (27 38) (16 11) (26 39) (25 6) (24 14) (11 30) (10 20) (38 36) (8 9) (23 21) (13 32) (7 43) (6 29) (18 27) (3 35) (2 15) (1 16) (0 44) (45 33) (39 3) (17 46) (15 23) (37 0) (47 37)],201.0
48cities_avg10_std04_14,floatingpoint,77470,[(43 28) (5 41) (41 17) (33 22) (30 18) (31 13) (14 5) (12 47) (42 6) (36 10) (25 44) (29 31) (0 24) (24 14) (8 15) (38 36) (6 9) (34 42) (35 37) (9 40) (22 1) (3 35) (27 38) (7 20) (28 8) (11 30) (20 19) (18 27) (10 25) (23 21) (21 7) (47 0) (2 16) (13 43) (40 32) (37 12) (44 4) (46 45) (32 26) (17 46) (16 11) (39 3) (15 23) (45 33) (26 39) (1 29) (4 34) (19 2)],204.65757416211392
48cities_avg10_std04_10,integer,1989,[(32 23) (19 33) (11 32) (28 12) (8 24) (7 46) (38 26) (29 40) (18 5) (16 47) (9 8) (34 16) (44 39) (6 15) (14 27) (5 22) (24 7) (13 36) (2 38) (26 1) (46 14) (17 3) (4 21) (43 4) (39 2) (36 44) (40 41) (35 10) (30 29) (33 18) (25 6) (21 11) (20 34) (15 19) (0 37) (12 20) (10 45) (42 30) (1 17) (41 25) (37 9) (31 43) (27 28) (3 31) (45 42) (23 0) (22 13) (47 35)],204.0
48cities_avg10_std04_10,floatingpoint,22879,[(38 26) (1 17) (11 46) (7 32) (19 22) (13 36) (47 35) (14 27) (8 5) (22 13) (4 21) (17 3) (16 47) (28 12) (43 4) (24 7) (32 23) (12 33) (30 29) (36 44) (34 16) (9 8) (25 6) (33 18) (21 11) (18 15) (6 39) (39 20) (40 41) (35 10) (44 25) (5 2) (0 37) (41 24) (42 30) (15 19) (46 14) (27 28) (3 31) (20 34) (29 40) (31 43) (10 45) (37 9) (23 0) (45 42) (2 38) (26 1)],203.6349335717245
48cities_avg10_std04_7,integer,1805,[(42 16) (30 43) (18 26) (46 44) (15 36) (39 18) (36 27) (41 9) (33 11) (22 46) (26 24) (29 0) (24 30) (43 4) (0 7) (17 40) (38 13) (23 6) (16 14) (45 38) (32 21) (5 19) (20 39) (12 20) (11 10) (10 34) (13 8) (9 37) (8 31) (7 17) (6 12) (4 2) (2 29) (47 22) (44 42) (3 32) (37 28) (1 33) (35 3) (27 25) (34 47) (31 35) (28 23) (25 5) (21 41) (19 45) (14 15) (40 1)],197.0
48cities_avg10_std04_7,floatingpoint,9224,[(33 24) (46 44) (40 46) (18 26) (11 10) (15 36) (8 31) (24 11) (29 0) (12 20) (45 38) (16 14) (14 15) (30 43) (42 16) (5 19) (20 39) (38 13) (2 29) (0 30) (43 7) (19 45) (25 5) (17 40) (22 4) (10 34) (39 18) (6 12) (47 22) (32 21) (36 27) (41 9) (3 32) (27 25) (37 28) (21 41) (13 8) (9 37) (23 6) (34 47) (4 2) (31 35) (1 33) (44 42) (35 3) (28 23) (7 17) (26 1)],201.6028098449416
48cities_avg10_std04_29,integer,6059,[(24 9) (11 36) (15 12) (20 42) (3 33) (19 40) (6 35) (30 23) (31 46) (22 7) (47 26) (44 8) (26 6) (41 30) (38 34) (32 0) (10 13) (40 37) (1 41) (42 1) (39 29) (35 11) (5 25) (34 24) (29 2) (46 15) (28 44) (27 28) (23 22) (21 27) (18 5) (45 3) (12 17) (37 45) (17 32) (25 16) (14 38) (13 14) (7 10) (4 39) (2 20) (43 4) (33 43) (8 31) (9 47) (0 18) (16 19) (36 21)],194.0
48cities_avg10_std04_29,floatingpoint,11265,[(46 11) (28 15) (30 35) (7 24) (1 44) (10 41) (19 40) (34 25) (6 42) (33 43) (42 12) (24 23) (16 9) (2 20) (25 16) (14 38) (20 19) (36 2) (41 13) (32 0) (27 28) (29 27) (5 36) (15 30) (21 8) (44 10) (11 21) (22 46) (40 37) (26 6) (3 33) (38 34) (13 14) (12 17) (37 45) (17 32) (43 4) (39 29) (31 1) (45 3) (23 22) (0 18) (18 5) (4 39) (8 31) (9 47) (35 7) (47 26)],196.7812949549363
48cities_avg10_std04_36,integer,65537,[(23 46) (35 13) (9 24) (44 25) (41 34) (38 4) (29 33) (36 21) (33 37) (26 23) (25 35) (22 10) (30 27) (40 31) (32 44) (28 14) (27 15) (45 20) (24 41) (21 19) (20 18) (18 47) (17 1) (12 39) (16 45) (43 16) (11 9) (31 6) (8 11) (46 40) (13 8) (34 26) (19 43) (7 38) (6 3) (5 22) (4 28) (15 7) (3 29) (1 30) (42 5) (39 42) (37 36) (0 17) (14 2) (2 32) (10 0) (47 12)],197.0
48cities_avg10_std04_36,floatingpoint,78134,[(1 15) (6 10) (27 37) (40 31) (25 35) (33 28) (28 14) (36 33) (26 23) (35 13) (23 12) (45 3) (13 20) (11 9) (29 4) (38 24) (44 19) (21 25) (41 46) (47 34) (7 8) (10 0) (12 39) (9 21) (18 47) (32 44) (19 43) (34 38) (5 22) (24 41) (4 26) (3 29) (17 1) (43 16) (15 7) (30 27) (16 45) (37 36) (14 2) (39 42) (2 32) (31 6) (0 17) (46 40) (8 11) (42 5) (20 30) (22 18)],200.46320993844228
48cities_avg10_std04_35,integer,2502,[(41 2) (13 37) (4 31) (5 41) (2 24) (9 6) (10 39) (39 5) (44 38) (38 13) (31 45) (15 19) (12 43) (45 47) (22 10) (11 46) (32 29) (30 8) (35 30) (29 17) (19 14) (46 7) (28 34) (27 32) (26 33) (20 22) (40 21) (17 11) (3 44) (34 16) (25 1) (23 27) (14 28) (8 42) (7 25) (1 3) (47 20) (16 26) (43 15) (42 0) (36 18) (21 4) (24 35) (18 23) (6 12) (0 36) (33 40) (37 9)],198.0
