violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio,configuration,iteration,generation,optimal_cost
72,137335704.0,1907440.3333333333,0.010526315789473684,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",13659,3,336.0
108,176199182.0,1631473.9074074074,0.015789473684210527,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",13673,9,336.0
140,176212428.0,1258660.2,0.02046783625730994,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",13796,29,336.0
176,176633784.0,1003601.0454545454,0.025730994152046785,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",14013,31,336.0
210,180804936.0,860975.8857142857,0.03070175438596491,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",14090,34,336.0
246,181267872.0,736861.268292683,0.035964912280701755,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",14149,36,336.0
282,185885522.0,659168.5177304965,0.0412280701754386,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",14263,44,336.0
312,635985710.0,2038415.7371794872,0.0456140350877193,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",106875,51,337.0
344,636265170.0,1849608.0523255814,0.050292397660818715,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",146601,54,338.0
378,637260180.0,1685873.492063492,0.05526315789473684,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",163027,55,338.0
408,637372054.0,1562186.406862745,0.05964912280701754,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",459196,61,339.0
444,637959484.0,1436845.6846846847,0.06491228070175438,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",3425488,73,340.0
472,637965730.0,1351622.309322034,0.06900584795321638,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 3.0, 'mutation_type': 'inplace'}",3427200,76,340.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.4, 'mutation_type': 'swap'}",30662,1,304.0
64,1436.0,22.4375,0.00935672514619883,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.4, 'mutation_type': 'swap'}",68596,2,282.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",56440,1,271.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",61457,2,271.0
64,1140.0,17.8125,0.00935672514619883,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",88305,6,252.0
66,1134.0,17.181818181818183,0.009649122807017544,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",90163,13,252.0
64,1112.0,17.375,0.00935672514619883,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 2.6, 'mutation_type': 'swap'}",178318,22,253.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 1.2, 'mutation_type': 'inplace'}",11966635,1,361.0
56,459338.0,8202.464285714286,0.0022988505747126436,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 1.2, 'mutation_type': 'inplace'}",11966643,2,361.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.6, 'mutation_type': 'inplace'}",330347,1,300.0
36,1102072.0,30613.11111111111,0.005263157894736842,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.6, 'mutation_type': 'inplace'}",357817,2,301.0
72,3804841410.0,52845019.583333336,0.010526315789473684,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.6, 'mutation_type': 'inplace'}",402172,15,301.0
108,3804861418.0,35230198.31481481,0.015789473684210527,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.6, 'mutation_type': 'inplace'}",513762,30,301.0
144,3806803132.0,26436132.861111112,0.021052631578947368,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.6, 'mutation_type': 'inplace'}",532565,31,301.0
176,3808449368.0,21638916.863636363,0.025730994152046785,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.6, 'mutation_type': 'inplace'}",1048814,32,301.0
210,3808492754.0,18135679.78095238,0.03070175438596491,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.6, 'mutation_type': 'inplace'}",1336544,47,301.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",745,1,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",4561,5,157.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",29312,30,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",30520,38,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",36429,46,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",59933,50,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",59963,58,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",400227,70,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",415041,74,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",1171265,83,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",2633154,108,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 0.4, 'mutation_type': 'swap'}",5391417,109,158.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1932339,1,362.0
36,66379443538.0,1843873431.6111112,0.005263157894736842,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1938723,4,362.0
72,66379454444.0,921936867.2777778,0.010526315789473684,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1939549,15,362.0
104,66381913160.0,638287626.5384616,0.0152046783625731,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1963095,16,362.0
138,66382021812.0,481029143.5652174,0.02017543859649123,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1966023,24,362.0
174,66382315130.0,381507558.2183908,0.02543859649122807,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1968792,25,362.0
208,68638655710.0,329993537.0673077,0.0304093567251462,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1971046,30,362.0
242,68638657208.0,283630814.90909094,0.035380116959064324,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1971220,34,362.0
274,68641406416.0,250516081.810219,0.040058479532163745,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 4.2, 'mutation_type': 'inplace'}",1972029,42,362.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 1.6, 'mutation_type': 'inplace'}",2631769,1,378.0
56,14275152.0,254913.42857142858,0.0022988505747126436,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 1.6, 'mutation_type': 'inplace'}",2631771,2,378.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",63739,1,23.0
36,747644.0,20767.88888888889,0.005263157894736842,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",73179,2,23.0
72,1380434.0,19172.694444444445,0.010526315789473684,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",110357,4,23.0
108,2203212.0,20400.11111111111,0.015789473684210527,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",114747,16,23.0
142,2833018.0,19950.830985915494,0.020760233918128656,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",164042,22,23.0
178,3455034.0,19410.303370786518,0.026023391812865497,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",234833,25,23.0
212,4010120.0,18915.66037735849,0.030994152046783626,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",270558,35,23.0
248,5038948.0,20318.33870967742,0.03625730994152047,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",377802,41,23.0
280,5879434.0,20997.97857142857,0.04093567251461988,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",450786,43,23.0
314,6670778.0,21244.51592356688,0.04590643274853801,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",495496,47,23.0
348,7129434.0,20486.879310344826,0.05087719298245614,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",495798,49,23.0
376,7832724.0,20831.712765957447,0.05497076023391813,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",499792,70,23.0
406,8445362.0,20801.384236453203,0.05935672514619883,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",815580,77,23.0
442,9253842.0,20936.29411764706,0.06461988304093567,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",1017158,79,23.0
474,9718062.0,20502.240506329115,0.06929824561403508,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",1524364,81,23.0
506,10419856.0,20592.600790513832,0.0739766081871345,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",1651507,94,23.0
534,10847756.0,20314.149812734082,0.0780701754385965,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'inplace'}",1770862,127,23.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 1.4, 'mutation_type': 'swap'}",1288679,1,385.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 1.4, 'mutation_type': 'swap'}",2199219,3,384.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 1.4, 'mutation_type': 'swap'}",4523493,5,384.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 1.4, 'mutation_type': 'swap'}",4876539,7,384.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 20, 'range': 0.2, 'mutation_type': 'swap'}",2502620,1,20.0
0,0.0,0.0,0.0,"{'distribution': 'lognormal', 'generation_type': 'euclidean', 'city_size': 30, 'range': 4.2, 'mutation_type': 'inplace'}",8153049,1,552.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",10680,1,661.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",17793,4,661.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",21336,9,662.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",52282,10,660.0
54,304.0,5.62962962962963,0.0022167487684729066,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",60623,19,662.0
54,304.0,5.62962962962963,0.0022167487684729066,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",87705,21,656.0
54,306.0,5.666666666666667,0.0022167487684729066,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",87732,23,656.0
54,306.0,5.666666666666667,0.0022167487684729066,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",135219,24,649.0
54,306.0,5.666666666666667,0.0022167487684729066,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",136190,35,649.0
52,298.0,5.730769230769231,0.002134646962233169,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",136194,38,649.0
52,298.0,5.730769230769231,0.002134646962233169,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",182986,42,650.0
56,372.0,6.642857142857143,0.0022988505747126436,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",195828,43,634.0
108,604.0,5.592592592592593,0.004433497536945813,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",195837,45,634.0
108,604.0,5.592592592592593,0.004433497536945813,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",196591,54,634.0
130,718.0,5.523076923076923,0.005336617405582923,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",211056,63,611.0
130,718.0,5.523076923076923,0.005336617405582923,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",211183,70,611.0
130,718.0,5.523076923076923,0.005336617405582923,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",211207,102,611.0
146,776.0,5.315068493150685,0.005993431855500821,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",222601,103,611.0
148,780.0,5.27027027027027,0.006075533661740558,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",222633,107,611.0
152,792.0,5.2105263157894735,0.0062397372742200325,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",231439,109,611.0
152,796.0,5.2368421052631575,0.0062397372742200325,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",251806,113,611.0
152,796.0,5.2368421052631575,0.0062397372742200325,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",252364,115,611.0
152,796.0,5.2368421052631575,0.0062397372742200325,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",252727,118,611.0
152,796.0,5.2368421052631575,0.0062397372742200325,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",287292,119,609.0
152,796.0,5.2368421052631575,0.0062397372742200325,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",287295,127,609.0
154,826.0,5.363636363636363,0.00632183908045977,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",287416,128,609.0
154,844.0,5.48051948051948,0.00632183908045977,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",287443,150,609.0
152,844.0,5.552631578947368,0.0062397372742200325,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",287448,151,609.0
152,844.0,5.552631578947368,0.0062397372742200325,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 55.0, 'mutation_type': 'inplace'}",288392,161,609.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 100.0, 'mutation_type': 'inplace'}",89837,1,1218.0
14,24.0,1.7142857142857142,0.0005747126436781609,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 100.0, 'mutation_type': 'inplace'}",214377,2,1186.0
