generation,iterations,sad,frobenius,symmetric_ratio,mean_asymmetry,mutation_type,generation_type,distribution,city_size,range
iteration_351,55573.0,374.0,62.19324722186485,0.05517241379310345,7.0608272506082725,swap,asymmetric,uniform,30,20.0
iteration_354,60344.0,374.0,60.94259594077036,0.05517241379310345,7.02676399026764,swap,asymmetric,uniform,30,20.0
iteration_363,89205.0,396.0,62.89674077406555,0.05517241379310345,7.0559610705596105,swap,asymmetric,uniform,30,20.0
iteration_368,89594.0,418.0,64.79197481170026,0.05517241379310345,7.094890510948905,swap,asymmetric,uniform,30,20.0
iteration_375,89595.0,438.0,66.31741852635702,0.05517241379310345,7.094890510948905,swap,asymmetric,uniform,30,20.0
iteration_382,89596.0,450.0,66.85805860178712,0.05517241379310345,7.104622871046229,swap,asymmetric,uniform,30,20.0
iteration_389,93355.0,472.0,68.64400920692205,0.05517241379310345,7.094890510948905,swap,asymmetric,uniform,30,20.0
iteration_395,93357.0,484.0,69.16646586316233,0.05517241379310345,7.065693430656935,swap,asymmetric,uniform,30,20.0
iteration_399,93369.0,516.0,72.77362159464101,0.05517241379310345,7.065693430656935,swap,asymmetric,uniform,30,20.0
iteration_403,93863.0,520.0,72.8285658241325,0.05517241379310345,7.065693430656935,swap,asymmetric,uniform,30,20.0
iteration_413,99327.0,536.0,73.70210309075311,0.05517241379310345,7.036496350364963,swap,asymmetric,uniform,30,20.0
iteration_418,99328.0,548.0,74.18894796396563,0.05517241379310345,7.007299270072993,swap,asymmetric,uniform,30,20.0
iteration_425,99390.0,568.0,75.52483035399682,0.052873563218390804,7.014563106796117,swap,asymmetric,uniform,30,20.0
iteration_429,100628.0,568.0,75.32595834106593,0.052873563218390804,6.990291262135922,swap,asymmetric,uniform,30,20.0
iteration_431,113332.0,598.0,78.2559901860554,0.05057471264367816,7.021791767554479,swap,asymmetric,uniform,30,20.0
iteration_434,113333.0,606.0,78.46018098373213,0.052873563218390804,7.033980582524272,swap,asymmetric,uniform,30,20.0
iteration_437,114278.0,608.0,78.4729252672538,0.052873563218390804,7.033980582524272,swap,asymmetric,uniform,30,20.0
iteration_447,114526.0,614.0,78.587530817554,0.052873563218390804,7.048543689320389,swap,asymmetric,uniform,30,20.0
iteration_460,114940.0,614.0,78.23042886243178,0.052873563218390804,7.048543689320389,swap,asymmetric,uniform,30,20.0
iteration_461,114941.0,624.0,78.54934754662193,0.052873563218390804,7.072815533980583,swap,asymmetric,uniform,30,20.0
iteration_466,155579.0,660.0,82.57118141337206,0.052873563218390804,7.053398058252427,swap,asymmetric,uniform,30,20.0
iteration_469,155586.0,664.0,82.61961026293939,0.052873563218390804,7.063106796116505,swap,asymmetric,uniform,30,20.0
iteration_471,156321.0,676.0,83.05419917138447,0.05057471264367816,7.046004842615012,swap,asymmetric,uniform,30,20.0
iteration_474,157597.0,684.0,83.24662155306964,0.05057471264367816,7.046004842615012,swap,asymmetric,uniform,30,20.0
iteration_478,158840.0,694.0,83.54639429682169,0.04827586206896552,7.028985507246377,swap,asymmetric,uniform,30,20.0
iteration_482,158921.0,700.0,83.65404951345751,0.04827586206896552,7.028985507246377,swap,asymmetric,uniform,30,20.0
iteration_484,158923.0,714.0,84.23775875461075,0.04827586206896552,7.028985507246377,swap,asymmetric,uniform,30,20.0
iteration_492,158924.0,728.0,84.8174510345601,0.04827586206896552,7.0144927536231885,swap,asymmetric,uniform,30,20.0
iteration_495,159260.0,748.0,85.98837130682264,0.04827586206896552,7.048309178743962,swap,asymmetric,uniform,30,20.0
iteration_500,165548.0,780.0,88.91569040388767,0.04827586206896552,7.053140096618358,swap,asymmetric,uniform,30,20.0
iteration_504,165799.0,802.0,90.26627277117406,0.05057471264367816,7.031476997578692,swap,asymmetric,uniform,30,20.0
iteration_520,168725.0,808.0,90.36592278065886,0.05057471264367816,7.041162227602905,swap,asymmetric,uniform,30,20.0
iteration_522,168739.0,812.0,90.41017641836565,0.05057471264367816,7.041162227602905,swap,asymmetric,uniform,30,20.0
iteration_523,171791.0,812.0,90.39911503991618,0.05057471264367816,7.041162227602905,swap,asymmetric,uniform,30,20.0
iteration_526,178532.0,822.0,90.78546139112804,0.05057471264367816,7.041162227602905,swap,asymmetric,uniform,30,20.0
iteration_533,178537.0,822.0,90.62008607367353,0.052873563218390804,7.048543689320389,swap,asymmetric,uniform,30,20.0
iteration_539,184197.0,822.0,89.91106717195609,0.052873563218390804,7.048543689320389,swap,asymmetric,uniform,30,20.0
iteration_548,184748.0,822.0,89.82204629154248,0.052873563218390804,7.048543689320389,swap,asymmetric,uniform,30,20.0
iteration_554,184845.0,828.0,90.15542135667715,0.052873563218390804,7.063106796116505,swap,asymmetric,uniform,30,20.0
iteration_557,184847.0,828.0,89.88882021697692,0.052873563218390804,7.063106796116505,swap,asymmetric,uniform,30,20.0
iteration_559,184855.0,828.0,89.82204629154248,0.052873563218390804,7.063106796116505,swap,asymmetric,uniform,30,20.0
iteration_560,184862.0,850.0,91.15920140062659,0.052873563218390804,7.097087378640777,swap,asymmetric,uniform,30,20.0
iteration_561,184864.0,850.0,91.09335870413386,0.05057471264367816,7.079903147699758,swap,asymmetric,uniform,30,20.0
iteration_566,187672.0,852.0,91.10433579144299,0.04827586206896552,7.067632850241546,swap,asymmetric,uniform,30,20.0
iteration_567,189975.0,856.0,91.14823092084673,0.04827586206896552,7.0772946859903385,swap,asymmetric,uniform,30,20.0
iteration_569,189999.0,890.0,94.26558226627574,0.04827586206896552,7.159420289855072,swap,asymmetric,uniform,30,20.0
iteration_572,190116.0,914.0,95.78100020358944,0.05057471264367816,7.147699757869249,swap,asymmetric,uniform,30,20.0
iteration_573,191620.0,946.0,98.41747812253675,0.05057471264367816,7.186440677966102,swap,asymmetric,uniform,30,20.0
iteration_578,191727.0,946.0,98.2344135219425,0.05057471264367816,7.215496368038741,swap,asymmetric,uniform,30,20.0
iteration_579,192325.0,958.0,98.60020283954795,0.05057471264367816,7.225181598062954,swap,asymmetric,uniform,30,20.0
iteration_594,192328.0,974.0,99.24716620639605,0.05057471264367816,7.2058111380145276,swap,asymmetric,uniform,30,20.0
iteration_595,193815.0,998.0,100.68763578513501,0.052873563218390804,7.174757281553398,swap,asymmetric,uniform,30,20.0
iteration_600,193828.0,1008.0,101.08412338245805,0.052873563218390804,7.179611650485437,swap,asymmetric,uniform,30,20.0
iteration_602,193839.0,1008.0,101.07423014794622,0.052873563218390804,7.174757281553398,swap,asymmetric,uniform,30,20.0
iteration_611,193940.0,1024.0,101.86265262597475,0.052873563218390804,7.194174757281553,swap,asymmetric,uniform,30,20.0
iteration_613,194320.0,1054.0,104.04806581575652,0.052873563218390804,7.194174757281553,swap,asymmetric,uniform,30,20.0
last,,1066.0,104.96666137398103,,,swap,asymmetric,uniform,30,20.0
iteration_0,0.0,0.0,0.0,0.0,37.11052631578947,inplace,asymmetric,uniform,20,100.0
iteration_1,103.0,0.0,0.0,0.0,37.11052631578947,inplace,asymmetric,uniform,20,100.0
iteration_3,183.0,37.0,37.0,0.0,36.915789473684214,inplace,asymmetric,uniform,20,100.0
iteration_6,195.0,78.0,55.226805085936306,0.0,37.13157894736842,inplace,asymmetric,uniform,20,100.0
iteration_12,231.0,85.0,55.66866263886712,0.0,37.16842105263158,inplace,asymmetric,uniform,20,100.0
iteration_21,232.0,103.0,58.5064099052403,0.0,37.26315789473684,inplace,asymmetric,uniform,20,100.0
iteration_25,267.0,106.0,58.58327406350724,0.0,37.247368421052634,inplace,asymmetric,uniform,20,100.0
iteration_32,268.0,184.0,97.54998718605759,0.0,36.93157894736842,inplace,asymmetric,uniform,20,100.0
iteration_37,361.0,233.0,109.16501271011697,0.0,37.189473684210526,inplace,asymmetric,uniform,20,100.0
iteration_41,363.0,253.0,110.98198051936178,0.0,37.294736842105266,inplace,asymmetric,uniform,20,100.0
iteration_72,372.0,295.0,118.66338946785567,0.0,37.07368421052632,inplace,asymmetric,uniform,20,100.0
iteration_74,414.0,348.0,129.96153277027784,0.0,37.35263157894737,inplace,asymmetric,uniform,20,100.0
iteration_79,417.0,410.0,143.9930553880985,0.0,37.026315789473685,inplace,asymmetric,uniform,20,100.0
iteration_83,456.0,446.0,148.42506526863986,0.0,37.078947368421055,inplace,asymmetric,uniform,20,100.0
iteration_86,498.0,495.0,156.30419060281142,0.005263157894736842,37.01587301587302,inplace,asymmetric,uniform,20,100.0
iteration_88,516.0,539.0,162.37918585828666,0.005263157894736842,36.783068783068785,inplace,asymmetric,uniform,20,100.0
iteration_93,663.0,635.0,188.63456735179795,0.005263157894736842,37.142857142857146,inplace,asymmetric,uniform,20,100.0
iteration_101,677.0,712.0,203.74493858744074,0.005263157894736842,36.735449735449734,inplace,asymmetric,uniform,20,100.0
iteration_104,685.0,739.0,205.526154053444,0.005263157894736842,36.592592592592595,inplace,asymmetric,uniform,20,100.0
iteration_172,725.0,810.0,217.44424572749676,0.005263157894736842,36.55555555555556,inplace,asymmetric,uniform,20,100.0
iteration_183,769.0,872.0,226.11059240999745,0.005263157894736842,36.22751322751323,inplace,asymmetric,uniform,20,100.0
iteration_198,774.0,927.0,232.70367422969497,0.005263157894736842,36.51851851851852,inplace,asymmetric,uniform,20,100.0
iteration_201,826.0,950.0,233.83755044902432,0.010526315789473684,36.590425531914896,inplace,asymmetric,uniform,20,100.0
iteration_233,827.0,957.0,233.94230057858283,0.010526315789473684,36.5531914893617,inplace,asymmetric,uniform,20,100.0
iteration_240,832.0,1033.0,245.97764126033894,0.010526315789473684,36.265957446808514,inplace,asymmetric,uniform,20,100.0
iteration_255,854.0,1077.0,249.88197213884797,0.010526315789473684,36.5,inplace,asymmetric,uniform,20,100.0
iteration_256,866.0,1110.0,252.05158202241066,0.010526315789473684,36.32446808510638,inplace,asymmetric,uniform,20,100.0
iteration_265,961.0,1182.0,262.1335537469402,0.010526315789473684,36.25,inplace,asymmetric,uniform,20,100.0
iteration_274,976.0,1195.0,262.4557105494182,0.010526315789473684,36.319148936170215,inplace,asymmetric,uniform,20,100.0
iteration_294,999.0,1250.0,268.15667062372324,0.010526315789473684,36.515957446808514,inplace,asymmetric,uniform,20,100.0
iteration_301,1015.0,1271.0,268.97769424247804,0.010526315789473684,36.40425531914894,inplace,asymmetric,uniform,20,100.0
iteration_314,1022.0,1278.0,269.0687644450764,0.010526315789473684,36.441489361702125,inplace,asymmetric,uniform,20,100.0
iteration_319,1077.0,1324.0,272.9725260900811,0.010526315789473684,36.1968085106383,inplace,asymmetric,uniform,20,100.0
iteration_329,1078.0,1362.0,276.56825558982723,0.010526315789473684,36.36702127659574,inplace,asymmetric,uniform,20,100.0
iteration_330,1117.0,1368.0,276.63333132505926,0.010526315789473684,36.398936170212764,inplace,asymmetric,uniform,20,100.0
iteration_343,1143.0,1373.0,276.67851380257196,0.010526315789473684,36.42553191489362,inplace,asymmetric,uniform,20,100.0
iteration_344,1147.0,1395.0,278.1060948630936,0.010526315789473684,36.234042553191486,inplace,asymmetric,uniform,20,100.0
iteration_351,1159.0,1475.0,289.3838281590732,0.010526315789473684,35.808510638297875,inplace,asymmetric,uniform,20,100.0
iteration_352,1205.0,1479.0,289.41147178368726,0.010526315789473684,35.787234042553195,inplace,asymmetric,uniform,20,100.0
iteration_353,1260.0,1553.0,298.72227904861734,0.010526315789473684,35.98936170212766,inplace,asymmetric,uniform,20,100.0
iteration_367,1277.0,1585.0,300.431356552541,0.010526315789473684,35.98936170212766,inplace,asymmetric,uniform,20,100.0
iteration_373,1310.0,1647.0,306.76212282483635,0.010526315789473684,36.308510638297875,inplace,asymmetric,uniform,20,100.0
iteration_403,1313.0,1704.0,312.01282024942503,0.010526315789473684,36.611702127659576,inplace,asymmetric,uniform,20,100.0
iteration_412,1316.0,1765.0,317.9198012077889,0.010526315789473684,36.87234042553192,inplace,asymmetric,uniform,20,100.0
iteration_415,1341.0,1776.0,318.1100438527523,0.010526315789473684,36.930851063829785,inplace,asymmetric,uniform,20,100.0
iteration_416,1346.0,1800.0,319.0141062711804,0.010526315789473684,36.8031914893617,inplace,asymmetric,uniform,20,100.0
iteration_423,1348.0,1813.0,319.2788749666974,0.010526315789473684,36.87234042553192,inplace,asymmetric,uniform,20,100.0
iteration_451,1352.0,1838.0,320.2561474819804,0.010526315789473684,36.73936170212766,inplace,asymmetric,uniform,20,100.0
iteration_465,1364.0,1892.0,324.7768464653846,0.010526315789473684,36.452127659574465,inplace,asymmetric,uniform,20,100.0
iteration_471,1366.0,1953.0,330.4557459025338,0.010526315789473684,36.12765957446808,inplace,asymmetric,uniform,20,100.0
iteration_481,1489.0,1964.0,330.6387757054517,0.010526315789473684,36.18617021276596,inplace,asymmetric,uniform,20,100.0
iteration_487,1523.0,1967.0,330.65238544429104,0.010526315789473684,36.202127659574465,inplace,asymmetric,uniform,20,100.0
iteration_489,1566.0,1999.0,332.1972305724417,0.010526315789473684,36.361702127659576,inplace,asymmetric,uniform,20,100.0
iteration_503,1587.0,2017.0,332.68453525825333,0.010526315789473684,36.45744680851064,inplace,asymmetric,uniform,20,100.0
iteration_531,1588.0,2043.0,333.6989661356475,0.010526315789473684,36.319148936170215,inplace,asymmetric,uniform,20,100.0
iteration_555,1623.0,2104.0,339.22853653547486,0.010526315789473684,36.6436170212766,inplace,asymmetric,uniform,20,100.0
iteration_557,1681.0,2158.0,343.4996360987883,0.010526315789473684,36.930851063829785,inplace,asymmetric,uniform,20,100.0
iteration_562,1684.0,2106.0,338.00591710797016,0.010526315789473684,37.20744680851064,inplace,asymmetric,uniform,20,100.0
iteration_570,1700.0,2110.0,338.70341008026475,0.010526315789473684,37.22872340425532,inplace,asymmetric,uniform,20,100.0
iteration_576,1749.0,2144.0,340.4056403763016,0.010526315789473684,37.409574468085104,inplace,asymmetric,uniform,20,100.0
iteration_582,1773.0,2196.0,344.3544685349676,0.010526315789473684,37.388297872340424,inplace,asymmetric,uniform,20,100.0
iteration_592,1777.0,2208.0,344.56349197208925,0.010526315789473684,37.452127659574465,inplace,asymmetric,uniform,20,100.0
iteration_593,1927.0,2251.0,347.236230828524,0.010526315789473684,37.223404255319146,inplace,asymmetric,uniform,20,100.0
iteration_605,1931.0,2285.0,348.89683288903615,0.010526315789473684,37.04255319148936,inplace,asymmetric,uniform,20,100.0
iteration_608,1944.0,2255.0,345.61394647785846,0.010526315789473684,36.638297872340424,inplace,asymmetric,uniform,20,100.0
iteration_611,1985.0,2242.0,343.5578553897436,0.010526315789473684,36.569148936170215,inplace,asymmetric,uniform,20,100.0
iteration_635,2012.0,2274.0,345.0449246112743,0.010526315789473684,36.558510638297875,inplace,asymmetric,uniform,20,100.0
iteration_658,2015.0,2261.0,344.045055188997,0.010526315789473684,36.840425531914896,inplace,asymmetric,uniform,20,100.0
iteration_670,2023.0,2263.0,344.12643025492827,0.010526315789473684,36.851063829787236,inplace,asymmetric,uniform,20,100.0
iteration_673,2025.0,2303.0,347.5960298967754,0.010526315789473684,36.638297872340424,inplace,asymmetric,uniform,20,100.0
iteration_680,2029.0,2326.0,348.35613960428486,0.010526315789473684,36.67553191489362,inplace,asymmetric,uniform,20,100.0
iteration_692,2033.0,2339.0,348.5986230609639,0.010526315789473684,36.744680851063826,inplace,asymmetric,uniform,20,100.0
iteration_693,2034.0,2376.0,350.5567001213926,0.010526315789473684,36.941489361702125,inplace,asymmetric,uniform,20,100.0
iteration_707,2068.0,2461.0,360.7145685996062,0.010526315789473684,37.3936170212766,inplace,asymmetric,uniform,20,100.0
iteration_714,2070.0,2462.0,360.71595473446973,0.010526315789473684,37.388297872340424,inplace,asymmetric,uniform,20,100.0
iteration_737,2074.0,2485.0,361.4484748895754,0.010526315789473684,37.51063829787234,inplace,asymmetric,uniform,20,100.0
iteration_738,2076.0,2542.0,365.91529074363643,0.010526315789473684,37.76063829787234,inplace,asymmetric,uniform,20,100.0
iteration_758,2077.0,2578.0,367.68192775821876,0.010526315789473684,37.569148936170215,inplace,asymmetric,uniform,20,100.0
iteration_768,2084.0,2588.0,368.4426685388108,0.010526315789473684,37.62234042553192,inplace,asymmetric,uniform,20,100.0
iteration_772,2091.0,2620.0,369.82969053335887,0.010526315789473684,37.79255319148936,inplace,asymmetric,uniform,20,100.0
iteration_777,2122.0,2624.0,370.4132826992034,0.010526315789473684,37.81382978723404,inplace,asymmetric,uniform,20,100.0
iteration_780,2208.0,2651.0,371.39601505670464,0.010526315789473684,37.95744680851064,inplace,asymmetric,uniform,20,100.0
iteration_783,2218.0,2700.0,374.61446848727024,0.010526315789473684,38.12234042553192,inplace,asymmetric,uniform,20,100.0
iteration_803,2223.0,2719.0,375.0959877151447,0.010526315789473684,38.02127659574468,inplace,asymmetric,uniform,20,100.0
iteration_835,2335.0,2736.0,375.48102482016316,0.010526315789473684,38.111702127659576,inplace,asymmetric,uniform,20,100.0
iteration_837,2391.0,2764.0,376.52357163927996,0.010526315789473684,38.26063829787234,inplace,asymmetric,uniform,20,100.0
iteration_838,2396.0,2766.0,376.7943736310297,0.010526315789473684,38.25,inplace,asymmetric,uniform,20,100.0
iteration_848,2397.0,2760.0,375.93350475848786,0.010526315789473684,38.21808510638298,inplace,asymmetric,uniform,20,100.0
iteration_858,2398.0,2798.0,377.8491762595229,0.010526315789473684,38.015957446808514,inplace,asymmetric,uniform,20,100.0
iteration_864,2399.0,2837.0,379.8565518718876,0.010526315789473684,37.90425531914894,inplace,asymmetric,uniform,20,100.0
iteration_880,2402.0,2889.0,383.3992696915319,0.010526315789473684,37.712765957446805,inplace,asymmetric,uniform,20,100.0
iteration_912,2405.0,2962.0,390.287073831558,0.010526315789473684,38.101063829787236,inplace,asymmetric,uniform,20,100.0
iteration_920,2408.0,3038.0,397.61790704142084,0.010526315789473684,37.6968085106383,inplace,asymmetric,uniform,20,100.0
iteration_930,2415.0,3087.0,400.62576052969933,0.010526315789473684,37.808510638297875,inplace,asymmetric,uniform,20,100.0
iteration_932,2437.0,3106.0,401.07605263839923,0.010526315789473684,37.70744680851064,inplace,asymmetric,uniform,20,100.0
iteration_937,2447.0,3195.0,410.83208248626346,0.010526315789473684,37.265957446808514,inplace,asymmetric,uniform,20,100.0
iteration_940,2498.0,3207.0,411.0072992052574,0.010526315789473684,37.329787234042556,inplace,asymmetric,uniform,20,100.0
iteration_944,2526.0,3220.0,411.2128402664489,0.010526315789473684,37.28191489361702,inplace,asymmetric,uniform,20,100.0
iteration_945,2533.0,3254.0,412.6160442833022,0.010526315789473684,37.420212765957444,inplace,asymmetric,uniform,20,100.0
iteration_949,2536.0,3310.0,416.39884726065225,0.010526315789473684,37.63297872340426,inplace,asymmetric,uniform,20,100.0
iteration_955,2539.0,3359.0,419.27198809364785,0.010526315789473684,37.702127659574465,inplace,asymmetric,uniform,20,100.0
iteration_981,2568.0,3308.0,411.9708727568006,0.010526315789473684,37.430851063829785,inplace,asymmetric,uniform,20,100.0
last,,3334.0,412.7905037667412,,,inplace,asymmetric,uniform,20,100.0
iteration_0,0.0,0.0,0.0,0.013793103448275862,18.195804195804197,swap,asymmetric,uniform,30,55.0
iteration_1,203.0,0.0,0.0,0.013793103448275862,18.195804195804197,swap,asymmetric,uniform,30,55.0
iteration_3,578.0,48.0,33.94112549695428,0.013793103448275862,18.08857808857809,swap,asymmetric,uniform,30,55.0
iteration_17,1611.0,138.0,72.12489168102785,0.013793103448275862,17.944055944055943,swap,asymmetric,uniform,30,55.0
iteration_19,1661.0,164.0,74.43117626371358,0.013793103448275862,17.939393939393938,swap,asymmetric,uniform,30,55.0
iteration_27,1960.0,168.0,74.48489779814429,0.013793103448275862,17.939393939393938,swap,asymmetric,uniform,30,55.0
iteration_44,1964.0,240.0,90.22194854911969,0.013793103448275862,18.097902097902097,swap,asymmetric,uniform,30,55.0
iteration_63,2472.0,286.0,95.90620417887469,0.013793103448275862,18.102564102564102,swap,asymmetric,uniform,30,55.0
iteration_66,2483.0,310.0,97.39609848448757,0.013793103448275862,18.12121212121212,swap,asymmetric,uniform,30,55.0
iteration_71,2500.0,352.0,101.82337649086284,0.013793103448275862,18.097902097902097,swap,asymmetric,uniform,30,55.0
iteration_72,2592.0,402.0,107.78682665335315,0.013793103448275862,18.177156177156178,swap,asymmetric,uniform,30,55.0
iteration_78,2597.0,438.0,110.75197515168747,0.013793103448275862,18.177156177156178,swap,asymmetric,uniform,30,55.0
iteration_82,2598.0,466.0,112.50777750893491,0.013793103448275862,18.153846153846153,swap,asymmetric,uniform,30,55.0
iteration_90,2731.0,502.0,115.35163631262454,0.013793103448275862,18.149184149184148,swap,asymmetric,uniform,30,55.0
iteration_137,2805.0,576.0,126.6649122685521,0.013793103448275862,18.149184149184148,swap,asymmetric,uniform,30,55.0
iteration_143,2842.0,636.0,133.58143583597237,0.013793103448275862,18.205128205128204,swap,asymmetric,uniform,30,55.0
iteration_144,2994.0,688.0,138.54963009694396,0.013793103448275862,18.083916083916083,swap,asymmetric,uniform,30,55.0
iteration_154,3014.0,712.0,139.5850994913139,0.013793103448275862,18.08857808857809,swap,asymmetric,uniform,30,55.0
iteration_157,3019.0,722.0,139.76408694654003,0.013793103448275862,18.08857808857809,swap,asymmetric,uniform,30,55.0
iteration_164,3020.0,734.0,140.02142693173784,0.013793103448275862,18.08857808857809,swap,asymmetric,uniform,30,55.0
iteration_173,3149.0,822.0,153.22532427767936,0.013793103448275862,18.144522144522146,swap,asymmetric,uniform,30,55.0
iteration_177,3619.0,838.0,154.26600403199663,0.013793103448275862,18.144522144522146,swap,asymmetric,uniform,30,55.0
iteration_179,3630.0,872.0,156.12815249018993,0.013793103448275862,18.093240093240095,swap,asymmetric,uniform,30,55.0
iteration_181,3695.0,928.0,161.07141273360708,0.013793103448275862,18.093240093240095,swap,asymmetric,uniform,30,55.0
iteration_183,3746.0,964.0,163.07053688511607,0.013793103448275862,18.009324009324008,swap,asymmetric,uniform,30,55.0
iteration_201,4766.0,1010.0,166.2828914831589,0.013793103448275862,18.097902097902097,swap,asymmetric,uniform,30,55.0
iteration_205,4782.0,1090.0,175.64168070250295,0.013793103448275862,18.097902097902097,swap,asymmetric,uniform,30,55.0
iteration_216,7163.0,1096.0,175.69291391516052,0.013793103448275862,18.097902097902097,swap,asymmetric,uniform,30,55.0
iteration_219,7172.0,1160.0,181.42767153882562,0.013793103448275862,17.995337995337994,swap,asymmetric,uniform,30,55.0
iteration_222,7225.0,1194.0,183.01366069231008,0.013793103448275862,17.995337995337994,swap,asymmetric,uniform,30,55.0
iteration_236,7226.0,1232.0,184.97567407634983,0.013793103448275862,17.995337995337994,swap,asymmetric,uniform,30,55.0
iteration_237,7229.0,1274.0,187.34460227078867,0.016091954022988506,17.939252336448597,swap,asymmetric,uniform,30,55.0
iteration_240,7230.0,1326.0,190.91883092036784,0.016091954022988506,17.939252336448597,swap,asymmetric,uniform,30,55.0
iteration_241,8946.0,1418.0,201.69779374103229,0.016091954022988506,17.742990654205606,swap,asymmetric,uniform,30,55.0
iteration_267,8972.0,1476.0,205.82516852902125,0.016091954022988506,17.827102803738317,swap,asymmetric,uniform,30,55.0
iteration_284,9024.0,1538.0,210.4423911667989,0.016091954022988506,17.8411214953271,swap,asymmetric,uniform,30,55.0
iteration_309,9203.0,1604.0,215.55509736491967,0.016091954022988506,17.817757009345794,swap,asymmetric,uniform,30,55.0
iteration_322,9920.0,1676.0,221.48589119851405,0.016091954022988506,17.89252336448598,swap,asymmetric,uniform,30,55.0
iteration_332,10086.0,1726.0,224.28999086004708,0.016091954022988506,17.89252336448598,swap,asymmetric,uniform,30,55.0
iteration_340,10093.0,1808.0,231.66354913969525,0.016091954022988506,17.799065420560748,swap,asymmetric,uniform,30,55.0
iteration_417,10095.0,1886.0,238.13861509633418,0.016091954022988506,17.710280373831775,swap,asymmetric,uniform,30,55.0
iteration_425,10876.0,1970.0,245.43430893010864,0.016091954022988506,17.626168224299064,swap,asymmetric,uniform,30,55.0
iteration_430,10885.0,2030.0,249.07428610757876,0.016091954022988506,17.565420560747665,swap,asymmetric,uniform,30,55.0
iteration_432,10896.0,2050.0,249.47544969395284,0.016091954022988506,17.565420560747665,swap,asymmetric,uniform,30,55.0
iteration_501,11094.0,2020.0,246.63333108077668,0.016091954022988506,17.61682242990654,swap,asymmetric,uniform,30,55.0
iteration_525,11596.0,2086.0,251.00995996175132,0.016091954022988506,17.621495327102803,swap,asymmetric,uniform,30,55.0
iteration_529,11657.0,2102.0,251.3284703331479,0.016091954022988506,17.621495327102803,swap,asymmetric,uniform,30,55.0
iteration_537,11661.0,2116.0,251.52335875619983,0.016091954022988506,17.621495327102803,swap,asymmetric,uniform,30,55.0
iteration_548,11729.0,2138.0,252.0039682227246,0.016091954022988506,17.621495327102803,swap,asymmetric,uniform,30,55.0
iteration_553,11757.0,2180.0,253.74790639530408,0.016091954022988506,17.66355140186916,swap,asymmetric,uniform,30,55.0
iteration_579,11759.0,2226.0,255.8241583588227,0.016091954022988506,17.57943925233645,swap,asymmetric,uniform,30,55.0
iteration_585,11765.0,2246.0,256.21475367355407,0.016091954022988506,17.626168224299064,swap,asymmetric,uniform,30,55.0
iteration_593,11848.0,2278.0,257.2119748378757,0.016091954022988506,17.626168224299064,swap,asymmetric,uniform,30,55.0
iteration_604,11894.0,2328.0,259.63050668209235,0.016091954022988506,17.626168224299064,swap,asymmetric,uniform,30,55.0
iteration_611,12562.0,2358.0,260.49568134615976,0.01839080459770115,17.59718969555035,swap,asymmetric,uniform,30,55.0
iteration_617,12662.0,2358.0,260.2959853705009,0.01839080459770115,17.615925058548008,swap,asymmetric,uniform,30,55.0
iteration_618,12663.0,2406.0,262.4995238090919,0.01839080459770115,17.615925058548008,swap,asymmetric,uniform,30,55.0
iteration_625,12785.0,2408.0,262.50333331216956,0.01839080459770115,17.615925058548008,swap,asymmetric,uniform,30,55.0
iteration_630,13628.0,2418.0,263.3780552741629,0.01839080459770115,17.59718969555035,swap,asymmetric,uniform,30,55.0
iteration_632,14264.0,2494.0,268.80476186258306,0.01839080459770115,17.686182669789225,swap,asymmetric,uniform,30,55.0
iteration_645,14412.0,2494.0,267.9178978717174,0.01839080459770115,17.728337236533957,swap,asymmetric,uniform,30,55.0
iteration_652,14430.0,2502.0,267.9776110050987,0.01839080459770115,17.728337236533957,swap,asymmetric,uniform,30,55.0
iteration_671,15673.0,2568.0,272.0110291881563,0.01839080459770115,17.75175644028103,swap,asymmetric,uniform,30,55.0
iteration_684,18141.0,2598.0,272.8369476445593,0.01839080459770115,17.75175644028103,swap,asymmetric,uniform,30,55.0
iteration_687,19379.0,2618.0,273.20322106446696,0.01839080459770115,17.75175644028103,swap,asymmetric,uniform,30,55.0
iteration_721,21112.0,2698.0,278.99820787954894,0.01839080459770115,17.807962529274004,swap,asymmetric,uniform,30,55.0
iteration_724,21192.0,2698.0,277.7048793233565,0.01839080459770115,17.747072599531617,swap,asymmetric,uniform,30,55.0
iteration_734,21700.0,2698.0,276.9476484825246,0.01839080459770115,17.747072599531617,swap,asymmetric,uniform,30,55.0
iteration_765,21789.0,2756.0,279.9678552977109,0.01839080459770115,17.634660421545668,swap,asymmetric,uniform,30,55.0
iteration_780,22201.0,2756.0,279.9107000455681,0.01839080459770115,17.639344262295083,swap,asymmetric,uniform,30,55.0
iteration_782,22303.0,2830.0,284.75954768892296,0.01839080459770115,17.583138173302107,swap,asymmetric,uniform,30,55.0
iteration_783,22375.0,2916.0,291.1803564803093,0.01839080459770115,17.73302107728337,swap,asymmetric,uniform,30,55.0
iteration_791,22378.0,2990.0,295.84455377782433,0.01839080459770115,17.798594847775174,swap,asymmetric,uniform,30,55.0
iteration_797,22429.0,3032.0,297.61384376402924,0.01839080459770115,17.873536299765806,swap,asymmetric,uniform,30,55.0
iteration_852,22717.0,3044.0,298.4593774703687,0.01839080459770115,18.046838407494146,swap,asymmetric,uniform,30,55.0
